"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.86,24.14,SCHLESWIG_HOLSTEIN,61,1.45,2021-07-03T16:19:05Z,11,8,72.73,575,183,5.903225806451613,758,465,38,31
81.38,18.62,HAMBURG,39,2.97,2021-07-03T16:19:05Z,19,13,68.42,520,119,5.173913043478261,639,313,33,23
80.41,19.59,NIEDERSACHSEN,160,0.52,2021-07-03T16:19:05Z,10,8,80.0,1552,378,3.2586206896551726,1930,978,149,116
78.2,21.8,BREMEN,7,0.47,2021-07-03T16:19:05Z,1,1,100.0,165,46,3.8333333333333335,211,129,14,12
83.08,16.92,NORDRHEIN_WESTFALEN,488,1.92,2021-07-03T16:19:05Z,118,84,71.19,5115,1042,3.438943894389439,6157,2527,402,303
82.97,17.03,HESSEN,95,4.01,2021-07-03T16:19:05Z,81,43,53.09,1676,344,3.6595744680851063,2020,750,114,94
74.44,25.56,RHEINLAND_PFALZ,135,1.11,2021-07-03T16:19:05Z,13,9,69.23,868,298,3.973333333333333,1166,454,94,75
81.27,18.73,BADEN_WUERTTEMBERG,268,2.5,2021-07-03T16:19:05Z,69,49,71.01,2239,516,4.128,2755,1374,182,125
81.72,18.28,BAYERN,343,2.6,2021-07-03T16:19:05Z,96,62,64.58,3023,676,3.3465346534653464,3699,1099,270,202
82.16,17.84,SAARLAND,44,1.8,2021-07-03T16:19:05Z,9,6,66.67,410,89,5.235294117647059,499,245,24,17
85.37,14.63,BERLIN,63,3.78,2021-07-03T16:19:05Z,45,35,77.78,1015,174,4.2439024390243905,1189,419,64,41
77.96,22.04,BRANDENBURG,37,0.73,2021-07-03T16:19:05Z,5,2,40.0,534,151,3.02,685,393,56,50
80.03,19.97,MECKLENBURG_VORPOMMERN,38,0.58,2021-07-03T16:19:05Z,4,3,75.0,549,137,4.28125,686,238,42,32
80.5,19.5,SACHSEN,131,2.26,2021-07-03T16:19:05Z,36,24,66.67,1284,311,4.380281690140845,1595,636,95,71
84.38,15.62,SACHSEN_ANHALT,48,1.45,2021-07-03T16:19:05Z,12,9,75.0,697,129,3.1463414634146343,826,369,55,41
81.42,18.58,THUERINGEN,62,2.37,2021-07-03T16:19:05Z,17,12,70.59,583,133,3.6944444444444446,716,342,44,36
