"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
79.9,20.1,SCHLESWIG_HOLSTEIN,53,6.02,2021-04-23T17:19:05Z,47,30,63.83,624,157,4.90625,781,474,39,32
83.88,16.12,HAMBURG,34,18.31,2021-04-23T17:19:05Z,117,74,63.25,536,103,4.291666666666667,639,316,34,24
85.03,14.97,NIEDERSACHSEN,144,14.6,2021-04-23T17:19:05Z,316,176,55.7,1840,324,2.7457627118644066,2164,1038,153,118
86.88,13.12,BREMEN,18,19.46,2021-04-23T17:19:05Z,43,29,67.44,192,29,2.4166666666666665,221,127,14,12
86.99,13.01,NORDRHEIN_WESTFALEN,382,17.46,2021-04-23T17:19:05Z,1125,641,56.98,5604,838,2.738562091503268,6442,2390,407,306
87.44,12.56,HESSEN,98,22.09,2021-04-23T17:19:05Z,466,231,49.57,1845,265,2.7604166666666665,2110,789,116,96
77.09,22.91,RHEINLAND_PFALZ,91,15.47,2021-04-23T17:19:05Z,185,94,50.81,922,274,3.6533333333333333,1196,457,94,75
87.28,12.72,BADEN_WUERTTEMBERG,218,20.63,2021-04-23T17:19:05Z,592,361,60.98,2504,365,2.92,2869,1372,182,125
86.45,13.55,BAYERN,242,20.49,2021-04-23T17:19:05Z,785,415,52.87,3312,519,2.5693069306930694,3831,1099,270,202
84.1,15.9,SAARLAND,35,15.29,2021-04-23T17:19:05Z,76,35,46.05,418,79,4.647058823529412,497,258,24,17
89.66,10.34,BERLIN,69,26.38,2021-04-23T17:19:05Z,329,206,62.61,1118,129,3.1463414634146343,1247,385,64,41
82.69,17.31,BRANDENBURG,61,19.17,2021-04-23T17:19:05Z,144,78,54.17,621,130,2.549019607843137,751,341,57,51
84.11,15.89,MECKLENBURG_VORPOMMERN,36,13.12,2021-04-23T17:19:05Z,90,52,57.78,577,109,3.40625,686,227,42,32
87.43,12.57,SACHSEN,87,24.27,2021-04-23T17:19:05Z,390,232,59.49,1405,202,2.8450704225352115,1607,624,94,71
87.8,12.2,SACHSEN_ANHALT,46,15.71,2021-04-23T17:19:05Z,139,88,63.31,777,108,2.6341463414634148,885,336,55,41
88.03,11.97,THUERINGEN,31,27.8,2021-04-23T17:19:05Z,216,117,54.17,684,93,2.5833333333333335,777,330,44,36
