"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.99,22.01,SCHLESWIG_HOLSTEIN,49,6.25,2021-05-13T16:19:03Z,48,31,64.58,599,169,5.28125,768,474,39,32
83.15,16.85,HAMBURG,43,12.56,2021-05-13T16:19:03Z,82,45,54.88,543,110,4.583333333333333,653,321,34,24
82.17,17.83,NIEDERSACHSEN,155,11.41,2021-05-13T16:19:03Z,240,163,67.92,1728,375,3.1779661016949152,2103,1063,153,118
88.37,11.63,BREMEN,13,19.53,2021-05-13T16:19:03Z,42,32,76.19,190,25,2.0833333333333335,215,127,14,12
87.27,12.73,NORDRHEIN_WESTFALEN,355,15.27,2021-05-13T16:19:03Z,968,624,64.46,5532,807,2.6372549019607843,6339,2443,407,306
87.2,12.8,HESSEN,97,18.17,2021-05-13T16:19:03Z,379,196,51.72,1819,267,2.8105263157894735,2086,773,115,95
78.53,21.47,RHEINLAND_PFALZ,105,13.36,2021-05-13T16:19:03Z,158,99,62.66,929,254,3.3866666666666667,1183,446,94,75
85.34,14.66,BADEN_WUERTTEMBERG,216,20.61,2021-05-13T16:19:03Z,582,378,64.95,2410,414,3.312,2824,1342,182,125
86.2,13.8,BAYERN,234,16.99,2021-05-13T16:19:03Z,645,392,60.78,3273,524,2.594059405940594,3797,1037,270,202
85.92,14.08,SAARLAND,27,13.06,2021-05-13T16:19:03Z,64,32,50.0,421,69,4.0588235294117645,490,261,24,17
87.33,12.67,BERLIN,89,19.17,2021-05-13T16:19:03Z,239,169,70.71,1089,158,3.8536585365853657,1247,382,64,41
72.49,27.51,BRANDENBURG,56,12.39,2021-05-13T16:19:03Z,100,57,57.0,585,222,4.352941176470588,807,344,57,51
81.1,18.9,MECKLENBURG_VORPOMMERN,36,9.67,2021-05-13T16:19:03Z,67,41,61.19,562,131,4.09375,693,221,42,32
85.92,14.08,SACHSEN,95,23.13,2021-05-13T16:19:03Z,368,221,60.05,1367,224,3.1549295774647885,1591,628,95,71
85.66,14.34,SACHSEN_ANHALT,47,12.37,2021-05-13T16:19:03Z,107,73,68.22,741,124,3.024390243902439,865,354,55,41
84.96,15.04,THUERINGEN,53,21.95,2021-05-13T16:19:03Z,162,100,61.73,627,111,3.0833333333333335,738,334,44,36
