"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.63,19.37,SCHLESWIG_HOLSTEIN,53,3.16,2021-10-01T16:15:13Z,24,13,54.17,612,147,4.741935483870968,759,462,38,31
85.17,14.83,HAMBURG,32,6.26,2021-10-01T16:15:13Z,38,22,57.89,517,90,3.9130434782608696,607,317,33,23
82.36,17.64,NIEDERSACHSEN,151,4.66,2021-10-01T16:15:13Z,98,68,69.39,1732,371,3.1440677966101696,2103,1071,153,118
91.28,8.72,BREMEN,3,12.31,2021-10-01T16:15:13Z,24,11,45.83,178,17,1.5454545454545454,195,126,12,11
86.24,13.76,NORDRHEIN_WESTFALEN,374,5.45,2021-10-01T16:15:13Z,327,199,60.86,5177,826,2.744186046511628,6003,2481,396,301
86.13,13.87,HESSEN,69,5.51,2021-10-01T16:15:13Z,110,59,53.64,1720,277,2.9468085106382977,1997,764,114,94
80.6,19.4,RHEINLAND_PFALZ,79,6.11,2021-10-01T16:15:13Z,69,32,46.38,910,219,2.92,1129,434,94,75
85.01,14.99,BADEN_WUERTTEMBERG,201,6.83,2021-10-01T16:15:13Z,186,107,57.53,2314,408,3.2903225806451615,2722,1367,181,124
85.57,14.43,BAYERN,252,7.33,2021-10-01T16:15:13Z,264,148,56.06,3084,520,2.6,3604,1070,267,200
81.84,18.16,SAARLAND,35,3.47,2021-10-01T16:15:13Z,17,12,70.59,401,89,5.5625,490,253,23,16
90.83,9.17,BERLIN,33,8.65,2021-10-01T16:15:13Z,100,63,63.0,1050,106,2.5853658536585367,1156,422,64,41
84.02,15.98,BRANDENBURG,38,3.04,2021-10-01T16:15:13Z,20,8,40.0,552,105,2.1875,657,379,54,48
83.21,16.79,MECKLENBURG_VORPOMMERN,47,2.06,2021-10-01T16:15:13Z,14,11,78.57,565,114,3.5625,679,235,42,32
82.8,17.2,SACHSEN,137,2.73,2021-10-01T16:15:13Z,40,19,47.5,1213,252,3.5492957746478875,1465,759,95,71
85.98,14.02,SACHSEN_ANHALT,43,1.59,2021-10-01T16:15:13Z,13,7,53.85,705,115,2.875,820,342,54,40
81.13,18.87,THUERINGEN,59,2.25,2021-10-01T16:15:13Z,16,5,31.25,576,134,3.7222222222222223,710,338,44,36
