"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
84.53,15.47,SCHLESWIG_HOLSTEIN,50,5.16,2022-02-24T18:05:00Z,38,23,60.53,623,114,3.6774193548387095,737,471,41,31
81.16,18.84,HAMBURG,18,8.39,2022-02-24T18:05:00Z,49,31,63.27,474,110,4.583333333333333,584,311,34,24
81.47,18.53,NIEDERSACHSEN,137,6.02,2022-02-24T18:05:00Z,126,52,41.27,1706,388,3.288135593220339,2094,960,153,118
89.22,10.78,BREMEN,6,12.25,2022-02-24T18:05:00Z,25,11,44.0,182,22,2.0,204,84,13,11
85.71,14.29,NORDRHEIN_WESTFALEN,265,8.61,2022-02-24T18:05:00Z,518,249,48.07,5154,859,2.8633333333333333,6013,2022,399,300
89.64,10.36,HESSEN,59,9.66,2022-02-24T18:05:00Z,193,87,45.08,1791,207,2.202127659574468,1998,625,114,94
80.83,19.17,RHEINLAND_PFALZ,77,8.16,2022-02-24T18:05:00Z,92,36,39.13,911,216,2.918918918918919,1127,362,94,74
85.83,14.17,BADEN_WUERTTEMBERG,116,10.82,2022-02-24T18:05:00Z,285,121,42.46,2260,373,2.9603174603174605,2633,1066,183,126
85.84,14.16,BAYERN,161,10.7,2022-02-24T18:05:00Z,383,168,43.86,3074,507,2.5223880597014925,3581,615,268,201
81.69,18.31,SAARLAND,33,7.41,2022-02-24T18:05:00Z,36,12,33.33,397,89,5.5625,486,253,23,16
89.2,10.8,BERLIN,47,13.63,2022-02-24T18:05:00Z,154,94,61.04,1008,122,2.975609756097561,1130,320,68,41
82.92,17.08,BRANDENBURG,41,9.41,2022-02-24T18:05:00Z,65,28,43.08,573,118,2.3137254901960786,691,339,57,51
79.79,20.21,MECKLENBURG_VORPOMMERN,37,10.18,2022-02-24T18:05:00Z,69,39,56.52,541,137,4.28125,678,213,42,32
80.34,19.66,SACHSEN,70,10.61,2022-02-24T18:05:00Z,157,61,38.85,1189,291,4.098591549295775,1480,432,96,71
80.15,19.85,SACHSEN_ANHALT,49,5.89,2022-02-24T18:05:00Z,46,18,39.13,626,155,3.7804878048780486,781,324,55,41
79.22,20.78,THUERINGEN,49,6.64,2022-02-24T18:05:00Z,46,21,45.65,549,144,4.0,693,228,44,36
