"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.57,25.43,SCHLESWIG_HOLSTEIN,66,2.0,2021-10-10T16:15:09Z,15,8,53.33,560,191,6.161290322580645,751,462,38,31
81.67,18.33,HAMBURG,43,4.58,2021-10-10T16:15:09Z,28,19,67.86,499,112,4.666666666666667,611,326,34,24
83.03,16.97,NIEDERSACHSEN,130,4.81,2021-10-10T16:15:09Z,98,64,65.31,1693,346,2.9322033898305087,2039,1112,153,118
89.01,10.99,BREMEN,5,13.09,2021-10-10T16:15:09Z,25,12,48.0,170,21,1.9090909090909092,191,136,13,11
85.55,14.45,NORDRHEIN_WESTFALEN,372,4.79,2021-10-10T16:15:09Z,287,177,61.67,5122,865,2.87375415282392,5987,2492,398,301
85.68,14.32,HESSEN,54,5.94,2021-10-10T16:15:09Z,117,64,54.7,1687,282,3.0,1969,775,114,94
79.04,20.96,RHEINLAND_PFALZ,98,5.44,2021-10-10T16:15:09Z,61,37,60.66,886,235,3.1333333333333333,1121,436,94,75
84.09,15.91,BADEN_WUERTTEMBERG,200,7.0,2021-10-10T16:15:09Z,188,110,58.51,2257,427,3.443548387096774,2684,1349,181,124
83.5,16.5,BAYERN,276,7.03,2021-10-10T16:15:09Z,250,147,58.8,2970,587,2.935,3557,1079,267,200
81.07,18.93,SAARLAND,29,5.14,2021-10-10T16:15:09Z,25,6,24.0,394,92,5.75,486,258,23,16
85.68,14.32,BERLIN,40,6.94,2021-10-10T16:15:09Z,80,51,63.75,987,165,4.024390243902439,1152,420,64,41
79.2,20.8,BRANDENBURG,31,3.24,2021-10-10T16:15:09Z,21,8,38.1,514,135,2.8125,649,374,54,48
78.88,21.12,MECKLENBURG_VORPOMMERN,49,2.13,2021-10-10T16:15:09Z,14,7,50.0,519,139,4.34375,658,232,40,32
81.47,18.53,SACHSEN,114,5.57,2021-10-10T16:15:09Z,82,20,24.39,1200,273,3.8450704225352115,1473,765,95,71
81.87,18.13,SACHSEN_ANHALT,43,2.5,2021-10-10T16:15:09Z,19,10,52.63,623,138,3.6315789473684212,761,319,50,38
79.54,20.46,THUERINGEN,59,4.29,2021-10-10T16:15:09Z,30,15,50.0,556,143,3.9722222222222223,699,337,44,36
