"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
85.0,15.0,SCHLESWIG_HOLSTEIN,34,3.75,2022-05-20T16:05:16Z,27,9,33.33,612,108,3.4838709677419355,720,475,41,31
82.66,17.34,HAMBURG,18,2.28,2022-05-20T16:05:16Z,13,6,46.15,472,99,4.125,571,319,34,24
83.11,16.89,NIEDERSACHSEN,113,2.59,2022-05-20T16:05:16Z,49,15,30.61,1570,319,2.7264957264957266,1889,885,150,117
88.42,11.58,BREMEN,3,3.68,2022-05-20T16:05:16Z,7,3,42.86,168,22,2.0,190,75,13,11
86.79,13.21,NORDRHEIN_WESTFALEN,234,3.12,2022-05-20T16:05:16Z,179,88,49.16,4981,758,2.5521885521885523,5739,2013,394,297
88.42,11.58,HESSEN,51,3.36,2022-05-20T16:05:16Z,63,28,44.44,1657,217,2.3085106382978724,1874,621,111,94
79.81,20.19,RHEINLAND_PFALZ,68,3.01,2022-05-20T16:05:16Z,34,12,35.29,901,228,3.081081081081081,1129,368,93,74
84.85,15.15,BADEN_WUERTTEMBERG,145,4.46,2022-05-20T16:05:16Z,117,46,39.32,2224,397,3.176,2621,1050,182,125
85.15,14.85,BAYERN,156,4.13,2022-05-20T16:05:16Z,146,60,41.1,3011,525,2.625,3536,625,267,200
83.19,16.81,SAARLAND,31,4.8,2022-05-20T16:05:16Z,22,6,27.27,381,77,4.8125,458,243,23,16
89.08,10.92,BERLIN,31,3.82,2022-05-20T16:05:16Z,42,28,66.67,979,120,2.926829268292683,1099,321,68,41
81.35,18.65,BRANDENBURG,41,2.06,2022-05-20T16:05:16Z,14,7,50.0,554,127,2.54,681,305,56,50
80.24,19.76,MECKLENBURG_VORPOMMERN,38,2.51,2022-05-20T16:05:16Z,17,10,58.82,544,134,4.1875,678,210,42,32
78.78,21.22,SACHSEN,68,3.46,2022-05-20T16:05:16Z,50,17,34.0,1140,307,4.385714285714286,1447,443,96,70
83.92,16.08,SACHSEN_ANHALT,43,1.62,2022-05-20T16:05:16Z,13,10,76.92,673,129,3.1463414634146343,802,323,55,41
81.25,18.75,THUERINGEN,48,3.63,2022-05-20T16:05:16Z,25,7,28.0,559,129,3.6857142857142855,688,227,43,35
