"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.92,16.08,SCHLESWIG_HOLSTEIN,38,6.71,2022-04-20T16:05:15Z,48,17,35.42,600,115,3.7096774193548385,715,480,41,31
80.11,19.89,HAMBURG,18,7.46,2022-04-20T16:05:15Z,42,18,42.86,451,112,4.666666666666667,563,325,34,24
82.88,17.12,NIEDERSACHSEN,122,5.48,2022-04-20T16:05:15Z,111,43,38.74,1680,347,2.940677966101695,2027,946,153,118
93.33,6.67,BREMEN,0,9.23,2022-04-20T16:05:15Z,18,10,55.56,182,13,1.1818181818181819,195,81,13,11
84.49,15.51,NORDRHEIN_WESTFALEN,273,6.45,2022-04-20T16:05:15Z,379,160,42.22,4963,911,3.0366666666666666,5874,2049,397,300
85.68,14.32,HESSEN,57,6.67,2022-04-20T16:05:15Z,129,53,41.09,1657,277,2.978494623655914,1934,629,113,93
80.43,19.57,RHEINLAND_PFALZ,60,6.43,2022-04-20T16:05:15Z,71,22,30.99,888,216,2.918918918918919,1104,369,94,74
84.53,15.47,BADEN_WUERTTEMBERG,138,7.52,2022-04-20T16:05:15Z,196,87,44.39,2202,403,3.224,2605,1056,182,125
83.46,16.54,BAYERN,167,7.77,2022-04-20T16:05:15Z,272,108,39.71,2922,579,2.8805970149253732,3501,605,268,201
85.28,14.72,SAARLAND,30,7.14,2022-04-20T16:05:15Z,33,11,33.33,394,68,4.25,462,239,23,16
87.57,12.43,BERLIN,45,6.9,2022-04-20T16:05:15Z,76,49,64.47,965,137,3.341463414634146,1102,315,68,41
80.81,19.19,BRANDENBURG,40,7.56,2022-04-20T16:05:15Z,52,24,46.15,556,132,2.588235294117647,688,339,57,51
79.05,20.95,MECKLENBURG_VORPOMMERN,40,6.21,2022-04-20T16:05:15Z,43,16,37.21,547,145,4.393939393939394,692,213,43,33
76.4,23.6,SACHSEN,69,11.11,2022-04-20T16:05:15Z,161,55,34.16,1107,342,4.885714285714286,1449,434,96,70
80.33,19.67,SACHSEN_ANHALT,60,6.18,2022-04-20T16:05:15Z,49,15,30.61,637,156,3.8048780487804876,793,327,55,41
76.67,23.33,THUERINGEN,42,7.88,2022-04-20T16:05:15Z,53,12,22.64,516,157,4.361111111111111,673,230,44,36
