"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
84.37,15.63,SCHLESWIG_HOLSTEIN,26,5.63,2022-04-08T18:05:31Z,40,13,32.5,599,111,3.5806451612903225,710,482,41,31
78.87,21.13,HAMBURG,11,7.36,2022-04-08T18:05:31Z,39,16,41.03,418,112,4.869565217391305,530,308,33,23
83.21,16.79,NIEDERSACHSEN,110,7.26,2022-04-08T18:05:31Z,147,60,40.82,1685,340,2.905982905982906,2025,954,151,117
86.98,13.02,BREMEN,3,5.73,2022-04-08T18:05:31Z,11,5,45.45,167,25,2.272727272727273,192,84,13,11
85.81,14.19,NORDRHEIN_WESTFALEN,279,6.97,2022-04-08T18:05:31Z,412,170,41.26,5075,839,2.796666666666667,5914,2021,399,300
88.48,11.52,HESSEN,59,7.55,2022-04-08T18:05:31Z,148,60,40.54,1735,226,2.404255319148936,1961,628,114,94
80.77,19.23,RHEINLAND_PFALZ,63,8.0,2022-04-08T18:05:31Z,89,30,33.71,899,214,2.891891891891892,1113,372,94,74
85.94,14.06,BADEN_WUERTTEMBERG,118,8.51,2022-04-08T18:05:31Z,222,102,45.95,2243,367,2.9126984126984126,2610,1052,183,126
85.53,14.47,BAYERN,158,9.81,2022-04-08T18:05:31Z,343,134,39.07,2990,506,2.517412935323383,3496,604,268,201
86.05,13.95,SAARLAND,32,10.09,2022-04-08T18:05:31Z,47,9,19.15,401,65,4.0625,466,239,23,16
89.25,10.75,BERLIN,28,8.06,2022-04-08T18:05:31Z,90,47,52.22,996,120,2.926829268292683,1116,315,68,41
82.89,17.11,BRANDENBURG,33,8.77,2022-04-08T18:05:31Z,60,22,36.67,567,117,2.2941176470588234,684,337,57,51
79.97,20.03,MECKLENBURG_VORPOMMERN,38,9.49,2022-04-08T18:05:31Z,63,25,39.68,531,133,4.15625,664,214,42,32
77.74,22.26,SACHSEN,73,12.41,2022-04-08T18:05:31Z,180,55,30.56,1128,323,4.614285714285714,1451,442,96,70
83.77,16.23,SACHSEN_ANHALT,29,8.05,2022-04-08T18:05:31Z,64,21,32.81,666,129,3.1463414634146343,795,323,55,41
79.79,20.21,THUERINGEN,52,9.58,2022-04-08T18:05:31Z,64,14,21.88,533,135,3.75,668,227,43,36
