"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.92,16.08,SCHLESWIG_HOLSTEIN,40,4.9,2022-05-04T17:05:14Z,36,12,33.33,616,118,3.806451612903226,734,470,41,31
80.63,19.37,HAMBURG,16,4.71,2022-05-04T17:05:14Z,27,11,40.74,462,111,4.625,573,326,34,24
82.12,17.88,NIEDERSACHSEN,121,3.97,2022-05-04T17:05:14Z,75,25,33.33,1552,338,2.888888888888889,1890,877,150,117
91.54,8.46,BREMEN,1,3.98,2022-05-04T17:05:14Z,8,2,25.0,184,17,1.5454545454545454,201,79,13,11
84.79,15.21,NORDRHEIN_WESTFALEN,289,4.57,2022-05-04T17:05:14Z,268,109,40.67,4971,892,2.983277591973244,5863,2034,396,299
87.07,12.93,HESSEN,56,5.26,2022-05-04T17:05:14Z,103,40,38.83,1704,253,2.6914893617021276,1957,625,114,94
80.62,19.38,RHEINLAND_PFALZ,60,2.64,2022-05-04T17:05:14Z,30,9,30.0,915,220,2.972972972972973,1135,371,94,74
85.93,14.07,BADEN_WUERTTEMBERG,120,5.21,2022-05-04T17:05:14Z,137,64,46.72,2259,370,2.96,2629,1045,182,125
84.85,15.15,BAYERN,140,5.82,2022-05-04T17:05:14Z,208,72,34.62,3030,541,2.691542288557214,3571,595,268,201
82.0,18.0,SAARLAND,28,6.07,2022-05-04T17:05:14Z,28,6,21.43,378,83,5.1875,461,241,23,16
84.54,15.46,BERLIN,44,5.97,2022-05-04T17:05:14Z,66,34,51.52,935,171,4.170731707317073,1106,316,68,41
80.06,19.94,BRANDENBURG,50,4.13,2022-05-04T17:05:14Z,29,10,34.48,562,140,2.7450980392156863,702,329,57,51
81.21,18.79,MECKLENBURG_VORPOMMERN,37,4.34,2022-05-04T17:05:14Z,30,13,43.33,562,130,3.9393939393939394,692,214,43,33
83.1,16.9,SACHSEN,69,6.66,2022-05-04T17:05:14Z,97,33,34.02,1210,246,3.5142857142857142,1456,439,96,70
82.96,17.04,SACHSEN_ANHALT,48,4.01,2022-05-04T17:05:14Z,32,13,40.63,662,136,3.317073170731707,798,320,55,41
78.32,21.68,THUERINGEN,58,4.34,2022-05-04T17:05:14Z,30,14,46.67,542,150,4.166666666666667,692,222,44,36
