"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.26,19.74,SCHLESWIG_HOLSTEIN,46,5.68,2022-04-03T17:05:18Z,40,20,50.0,565,139,4.483870967741935,704,490,41,31
79.96,20.04,HAMBURG,13,7.33,2022-04-03T17:05:18Z,41,20,48.78,447,112,4.666666666666667,559,324,34,24
80.65,19.35,NIEDERSACHSEN,98,8.09,2022-04-03T17:05:18Z,161,59,36.65,1605,385,3.2905982905982905,1990,965,151,117
90.81,9.19,BREMEN,3,9.73,2022-04-03T17:05:18Z,18,8,44.44,168,17,1.5454545454545454,185,83,13,11
83.59,16.41,NORDRHEIN_WESTFALEN,290,7.16,2022-04-03T17:05:18Z,419,179,42.72,4895,961,3.1926910299003324,5856,2045,400,301
86.38,13.62,HESSEN,58,7.84,2022-04-03T17:05:18Z,152,62,40.79,1675,264,2.8085106382978724,1939,629,114,94
81.84,18.16,RHEINLAND_PFALZ,52,9.49,2022-04-03T17:05:18Z,103,34,33.01,888,197,2.6621621621621623,1085,376,94,74
83.82,16.18,BADEN_WUERTTEMBERG,123,10.02,2022-04-03T17:05:18Z,257,105,40.86,2150,415,3.2936507936507935,2565,1065,183,126
83.43,16.57,BAYERN,171,11.38,2022-04-03T17:05:18Z,393,151,38.42,2880,572,2.845771144278607,3452,618,268,201
80.26,19.74,SAARLAND,27,13.6,2022-04-03T17:05:18Z,62,10,16.13,366,90,5.625,456,243,23,16
85.9,14.1,BERLIN,39,8.5,2022-04-03T17:05:18Z,94,51,54.26,950,156,3.8048780487804876,1106,314,68,41
79.16,20.84,BRANDENBURG,42,9.0,2022-04-03T17:05:18Z,60,19,31.67,528,139,2.7254901960784315,667,343,57,51
78.84,21.16,MECKLENBURG_VORPOMMERN,38,12.63,2022-04-03T17:05:18Z,83,30,36.14,518,139,4.34375,657,213,42,32
77.12,22.88,SACHSEN,68,13.31,2022-04-03T17:05:18Z,192,57,29.69,1112,330,4.714285714285714,1442,436,96,70
83.57,16.43,SACHSEN_ANHALT,37,9.37,2022-04-03T17:05:18Z,73,22,30.14,651,128,3.1219512195121952,779,331,55,41
73.83,26.17,THUERINGEN,48,9.83,2022-04-03T17:05:18Z,65,20,30.77,488,173,4.805555555555555,661,228,44,36
