"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.71,25.29,SCHLESWIG_HOLSTEIN,61,1.56,2021-07-05T16:19:06Z,12,8,66.67,573,194,6.258064516129032,767,465,38,31
80.03,19.97,HAMBURG,45,3.33,2021-07-05T16:19:06Z,21,12,57.14,505,126,5.478260869565218,631,321,33,23
78.51,21.49,NIEDERSACHSEN,176,0.77,2021-07-05T16:19:06Z,15,10,66.67,1531,419,3.6120689655172415,1950,1007,149,116
83.18,16.82,BREMEN,13,0.45,2021-07-05T16:19:06Z,1,1,100.0,183,37,3.0833333333333335,220,128,14,12
83.0,17.0,NORDRHEIN_WESTFALEN,506,1.8,2021-07-05T16:19:06Z,112,82,73.21,5156,1056,3.485148514851485,6212,2526,402,303
80.85,19.15,HESSEN,109,3.82,2021-07-05T16:19:06Z,77,44,57.14,1630,386,4.1063829787234045,2016,750,114,94
70.62,29.38,RHEINLAND_PFALZ,143,1.44,2021-07-05T16:19:06Z,17,9,52.94,834,347,4.626666666666667,1181,458,94,75
79.5,20.5,BADEN_WUERTTEMBERG,283,2.38,2021-07-05T16:19:06Z,66,45,68.18,2207,569,4.552,2776,1374,182,125
80.83,19.17,BAYERN,355,2.45,2021-07-05T16:19:06Z,91,62,68.13,3002,712,3.5247524752475248,3714,1094,270,202
85.66,14.34,SAARLAND,46,1.59,2021-07-05T16:19:06Z,8,6,75.0,430,72,4.235294117647059,502,245,24,17
84.91,15.09,BERLIN,51,3.54,2021-07-05T16:19:06Z,42,31,73.81,1007,179,4.365853658536586,1186,423,64,41
75.04,24.96,BRANDENBURG,35,0.73,2021-07-05T16:19:06Z,5,2,40.0,514,171,3.42,685,397,56,50
77.39,22.61,MECKLENBURG_VORPOMMERN,39,0.43,2021-07-05T16:19:06Z,3,3,100.0,534,156,4.875,690,235,42,32
80.06,19.94,SACHSEN,136,2.12,2021-07-05T16:19:06Z,34,22,64.71,1285,320,4.507042253521127,1605,637,95,71
81.56,18.44,SACHSEN_ANHALT,62,0.72,2021-07-05T16:19:06Z,6,6,100.0,681,154,3.7560975609756095,835,369,55,41
78.85,21.15,THUERINGEN,59,2.1,2021-07-05T16:19:06Z,15,12,80.0,563,151,4.194444444444445,714,342,44,36
