"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.73,16.27,SCHLESWIG_HOLSTEIN,43,3.11,2022-05-25T17:05:20Z,22,7,31.82,592,115,3.7096774193548385,707,482,41,31
81.48,18.52,HAMBURG,18,1.59,2022-05-25T17:05:20Z,9,5,55.56,462,105,4.375,567,321,34,24
82.46,17.54,NIEDERSACHSEN,116,1.9,2022-05-25T17:05:20Z,39,18,46.15,1693,360,3.0508474576271185,2053,962,153,118
93.37,6.63,BREMEN,1,3.06,2022-05-25T17:05:20Z,6,3,50.0,183,13,1.1818181818181819,196,75,13,11
86.31,13.69,NORDRHEIN_WESTFALEN,256,2.94,2022-05-25T17:05:20Z,170,83,48.82,4994,792,2.6666666666666665,5786,2016,394,297
86.26,13.74,HESSEN,49,3.13,2022-05-25T17:05:20Z,61,25,40.98,1682,268,2.851063829787234,1950,632,112,94
81.53,18.47,RHEINLAND_PFALZ,65,2.05,2022-05-25T17:05:20Z,23,13,56.52,914,207,2.835616438356164,1121,366,93,73
85.39,14.61,BADEN_WUERTTEMBERG,150,3.33,2022-05-25T17:05:20Z,87,39,44.83,2232,382,3.056,2614,1052,182,125
85.9,14.1,BAYERN,140,3.46,2022-05-25T17:05:20Z,123,49,39.84,3053,501,2.505,3554,623,267,200
83.97,16.03,SAARLAND,29,4.06,2022-05-25T17:05:20Z,19,7,36.84,393,75,4.6875,468,241,23,16
88.7,11.3,BERLIN,32,3.89,2022-05-25T17:05:20Z,43,22,51.16,981,125,3.048780487804878,1106,319,68,41
79.43,20.57,BRANDENBURG,41,2.98,2022-05-25T17:05:20Z,20,8,40.0,533,138,2.76,671,308,56,50
77.84,22.16,MECKLENBURG_VORPOMMERN,36,2.07,2022-05-25T17:05:20Z,14,5,35.71,527,150,4.6875,677,208,42,32
81.64,18.36,SACHSEN,63,3.78,2022-05-25T17:05:20Z,55,20,36.36,1187,267,3.8142857142857145,1454,438,96,70
82.28,17.72,SACHSEN_ANHALT,45,1.36,2022-05-25T17:05:20Z,11,4,36.36,664,143,3.4878048780487805,807,327,55,41
81.17,18.83,THUERINGEN,44,2.77,2022-05-25T17:05:20Z,19,5,26.32,556,129,3.6857142857142855,685,225,43,35
