"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.84,16.16,SCHLESWIG_HOLSTEIN,41,7.53,2022-01-04T18:05:00Z,55,28,50.91,612,118,3.806451612903226,730,476,41,31
81.12,18.88,HAMBURG,23,12.59,2022-01-04T18:05:00Z,72,40,55.56,464,108,4.5,572,326,34,24
81.91,18.09,NIEDERSACHSEN,142,9.1,2022-01-04T18:05:00Z,189,112,59.26,1702,376,3.213675213675214,2078,984,152,117
96.22,3.78,BREMEN,2,12.97,2022-01-04T18:05:00Z,24,15,62.5,178,7,0.6363636363636364,185,86,13,11
86.42,13.58,NORDRHEIN_WESTFALEN,264,9.36,2022-01-04T18:05:00Z,556,344,61.87,5134,807,2.681063122923588,5941,2037,398,301
86.08,13.92,HESSEN,67,12.85,2022-01-04T18:05:00Z,252,137,54.37,1688,273,2.904255319148936,1961,652,114,94
81.59,18.41,RHEINLAND_PFALZ,72,11.71,2022-01-04T18:05:00Z,131,72,54.96,913,206,2.7466666666666666,1119,372,95,75
84.74,15.26,BADEN_WUERTTEMBERG,140,17.68,2022-01-04T18:05:00Z,476,290,60.92,2282,411,3.261904761904762,2693,1045,183,126
83.31,16.69,BAYERN,269,16.67,2022-01-04T18:05:00Z,601,364,60.57,3004,602,2.9950248756218905,3606,604,268,201
81.88,18.12,SAARLAND,39,13.65,2022-01-04T18:05:00Z,64,34,53.13,384,85,5.3125,469,265,23,16
88.57,11.43,BERLIN,52,17.27,2022-01-04T18:05:00Z,201,144,71.64,1031,133,3.2439024390243905,1164,296,68,41
80.03,19.97,BRANDENBURG,34,21.24,2022-01-04T18:05:00Z,151,83,54.97,569,142,2.784313725490196,711,333,57,51
81.75,18.25,MECKLENBURG_VORPOMMERN,35,13.94,2022-01-04T18:05:00Z,97,53,54.64,569,127,3.96875,696,203,42,32
83.17,16.83,SACHSEN,93,28.72,2022-01-04T18:05:00Z,430,242,56.28,1245,252,3.5492957746478875,1497,413,96,71
87.42,12.58,SACHSEN_ANHALT,29,19.8,2022-01-04T18:05:00Z,159,97,61.01,702,101,2.4634146341463414,803,313,55,41
81.35,18.65,THUERINGEN,40,30.27,2022-01-04T18:05:00Z,211,117,55.45,567,130,3.611111111111111,697,215,44,36
