"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.77,17.23,SCHLESWIG_HOLSTEIN,49,6.46,2021-12-09T18:05:00Z,48,28,58.33,615,128,4.129032258064516,743,468,41,31
84.04,15.96,HAMBURG,29,11.75,2021-12-09T18:05:00Z,67,39,58.21,479,91,3.7916666666666665,570,315,34,24
83.61,16.39,NIEDERSACHSEN,137,12.16,2021-12-09T18:05:00Z,253,144,56.92,1739,341,2.889830508474576,2080,1002,154,118
95.7,4.3,BREMEN,5,18.28,2021-12-09T18:05:00Z,34,21,61.76,178,8,0.7272727272727273,186,91,13,11
88.53,11.47,NORDRHEIN_WESTFALEN,274,12.98,2021-12-09T18:05:00Z,766,413,53.92,5223,677,2.2417218543046356,5900,2024,397,302
91.36,8.64,HESSEN,56,15.6,2021-12-09T18:05:00Z,305,150,49.18,1786,169,1.797872340425532,1955,655,114,94
85.97,14.03,RHEINLAND_PFALZ,46,14.39,2021-12-09T18:05:00Z,158,83,52.53,944,154,2.0533333333333332,1098,374,94,75
89.5,10.5,BADEN_WUERTTEMBERG,108,24.61,2021-12-09T18:05:00Z,666,374,56.16,2422,284,2.236220472440945,2706,1042,184,127
88.76,11.24,BAYERN,150,28.04,2021-12-09T18:05:00Z,1033,633,61.28,3270,414,2.0597014925373136,3684,574,268,201
90.02,9.98,SAARLAND,20,20.62,2021-12-09T18:05:00Z,93,33,35.48,406,45,2.8125,451,272,23,16
92.23,7.77,BERLIN,45,21.83,2021-12-09T18:05:00Z,253,159,62.85,1069,90,2.1951219512195124,1159,314,64,41
86.91,13.09,BRANDENBURG,27,25.75,2021-12-09T18:05:00Z,181,76,41.99,611,92,1.803921568627451,703,339,57,51
85.96,14.04,MECKLENBURG_VORPOMMERN,31,14.18,2021-12-09T18:05:00Z,100,58,58.0,606,99,3.09375,705,213,42,32
87.74,12.26,SACHSEN,62,37.68,2021-12-09T18:05:00Z,584,304,52.05,1360,190,2.676056338028169,1550,412,96,71
90.31,9.69,SACHSEN_ANHALT,28,23.13,2021-12-09T18:05:00Z,179,87,48.6,699,75,1.829268292682927,774,330,55,41
88.24,11.76,THUERINGEN,33,31.85,2021-12-09T18:05:00Z,222,123,55.41,615,82,2.2777777777777777,697,242,44,36
