"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
76.87,23.13,SCHLESWIG_HOLSTEIN,60,5.81,2021-05-10T16:19:04Z,45,25,55.56,595,179,5.59375,774,471,39,32
82.73,17.27,HAMBURG,42,13.0,2021-05-10T16:19:04Z,82,53,64.63,522,109,4.541666666666667,631,336,34,24
81.81,18.19,NIEDERSACHSEN,176,12.35,2021-05-10T16:19:04Z,260,166,63.85,1722,383,3.2457627118644066,2105,1062,153,118
87.73,12.27,BREMEN,11,20.91,2021-05-10T16:19:04Z,46,29,63.04,193,27,2.25,220,132,14,12
86.96,13.04,NORDRHEIN_WESTFALEN,357,16.47,2021-05-10T16:19:04Z,1046,644,61.57,5523,828,2.7058823529411766,6351,2444,407,306
86.04,13.96,HESSEN,91,20.23,2021-05-10T16:19:04Z,423,201,47.52,1799,292,3.0416666666666665,2091,780,116,96
79.27,20.73,RHEINLAND_PFALZ,89,14.3,2021-05-10T16:19:04Z,169,100,59.17,937,245,3.2666666666666666,1182,447,94,75
84.71,15.29,BADEN_WUERTTEMBERG,233,21.77,2021-05-10T16:19:04Z,621,379,61.03,2416,436,3.488,2852,1343,182,125
85.76,14.24,BAYERN,212,18.48,2021-05-10T16:19:04Z,702,419,59.69,3258,541,2.6782178217821784,3799,1057,270,202
87.42,12.58,SAARLAND,29,14.0,2021-05-10T16:19:04Z,69,35,50.72,431,62,3.6470588235294117,493,254,24,17
89.77,10.23,BERLIN,65,22.56,2021-05-10T16:19:04Z,280,191,68.21,1114,127,3.097560975609756,1241,382,64,41
81.18,18.82,BRANDENBURG,57,14.84,2021-05-10T16:19:04Z,108,62,57.41,591,137,2.6862745098039214,728,339,57,51
79.37,20.63,MECKLENBURG_VORPOMMERN,34,11.69,2021-05-10T16:19:04Z,81,37,45.68,550,143,4.46875,693,222,42,32
86.0,14.0,SACHSEN,96,23.13,2021-05-10T16:19:04Z,370,229,61.89,1376,224,3.1549295774647885,1600,622,95,71
85.57,14.43,SACHSEN_ANHALT,54,13.98,2021-05-10T16:19:04Z,123,80,65.04,753,127,3.097560975609756,880,349,55,41
83.75,16.25,THUERINGEN,53,22.72,2021-05-10T16:19:04Z,172,101,58.72,634,123,3.4166666666666665,757,339,44,36
