"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.07,17.93,SCHLESWIG_HOLSTEIN,56,2.49,2021-09-30T13:19:16Z,19,10,52.63,627,137,4.419354838709677,764,462,38,31
84.57,15.43,HAMBURG,34,6.27,2021-09-30T13:19:16Z,39,22,56.41,526,96,4.0,622,327,34,24
82.79,17.21,NIEDERSACHSEN,144,5.06,2021-09-30T13:19:16Z,107,72,67.29,1751,364,3.0847457627118646,2115,1079,153,118
89.0,11.0,BREMEN,7,10.53,2021-09-30T13:19:16Z,22,11,50.0,186,23,2.090909090909091,209,131,13,11
85.97,14.03,NORDRHEIN_WESTFALEN,379,5.49,2021-09-30T13:19:16Z,332,209,62.95,5201,849,2.820598006644518,6050,2483,397,301
86.88,13.12,HESSEN,70,5.38,2021-09-30T13:19:16Z,107,55,51.4,1729,261,2.776595744680851,1990,761,114,94
82.56,17.44,RHEINLAND_PFALZ,78,6.32,2021-09-30T13:19:16Z,71,33,46.48,928,196,2.6133333333333333,1124,425,94,75
85.28,14.72,BADEN_WUERTTEMBERG,214,6.8,2021-09-30T13:19:16Z,186,104,55.91,2334,403,3.25,2737,1360,181,124
85.6,14.4,BAYERN,259,7.1,2021-09-30T13:19:16Z,258,146,56.59,3109,523,2.601990049751244,3632,1063,268,201
82.24,17.76,SAARLAND,32,3.67,2021-09-30T13:19:16Z,18,9,50.0,403,87,5.4375,490,257,23,16
91.47,8.53,BERLIN,36,8.53,2021-09-30T13:19:16Z,99,61,61.62,1062,99,2.4146341463414633,1161,423,64,41
83.46,16.54,BRANDENBURG,37,3.03,2021-09-30T13:19:16Z,20,8,40.0,550,109,2.2708333333333335,659,379,54,48
80.65,19.35,MECKLENBURG_VORPOMMERN,52,1.91,2021-09-30T13:19:16Z,13,11,84.62,550,132,4.125,682,234,42,32
83.54,16.46,SACHSEN,125,2.52,2021-09-30T13:19:16Z,37,19,51.35,1228,242,3.408450704225352,1470,761,95,71
84.58,15.42,SACHSEN_ANHALT,42,1.59,2021-09-30T13:19:16Z,13,8,61.54,691,126,3.15,817,337,54,40
80.53,19.47,THUERINGEN,61,2.24,2021-09-30T13:19:16Z,16,5,31.25,575,139,3.861111111111111,714,338,44,36
