"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.25,18.75,SCHLESWIG_HOLSTEIN,46,2.04,2022-06-07T17:05:21Z,15,2,13.33,598,138,4.451612903225806,736,471,41,31
78.57,21.43,HAMBURG,27,2.14,2022-06-07T17:05:21Z,12,5,41.67,440,120,5.0,560,322,34,24
81.21,18.79,NIEDERSACHSEN,125,1.6,2022-06-07T17:05:21Z,32,11,34.38,1629,377,3.194915254237288,2006,943,152,118
88.89,11.11,BREMEN,2,3.54,2022-06-07T17:05:21Z,7,3,42.86,176,22,2.0,198,76,13,11
83.94,16.06,NORDRHEIN_WESTFALEN,280,2.46,2022-06-07T17:05:21Z,139,62,44.6,4740,907,3.106164383561644,5647,1959,387,292
86.96,13.04,HESSEN,51,3.44,2022-06-07T17:05:21Z,66,27,40.91,1667,250,2.6595744680851063,1917,636,112,94
78.85,21.15,RHEINLAND_PFALZ,74,1.86,2022-06-07T17:05:21Z,21,7,33.33,891,239,3.22972972972973,1130,364,93,74
81.78,18.22,BADEN_WUERTTEMBERG,136,3.11,2022-06-07T17:05:21Z,82,36,43.9,2155,480,3.870967741935484,2635,1048,181,124
83.42,16.58,BAYERN,154,3.13,2022-06-07T17:05:21Z,111,47,42.34,2959,588,2.9547738693467336,3547,612,266,199
81.1,18.9,SAARLAND,29,2.97,2022-06-07T17:05:21Z,14,2,14.29,382,89,5.5625,471,238,23,16
87.35,12.65,BERLIN,42,2.51,2022-06-07T17:05:21Z,28,12,42.86,974,141,3.4390243902439024,1115,311,68,41
76.23,23.77,BRANDENBURG,46,2.54,2022-06-07T17:05:21Z,17,7,41.18,510,159,3.18,669,328,56,50
77.35,22.65,MECKLENBURG_VORPOMMERN,34,1.47,2022-06-07T17:05:21Z,10,6,60.0,526,154,4.8125,680,213,42,32
77.83,22.17,SACHSEN,71,2.85,2022-06-07T17:05:21Z,41,10,24.39,1120,319,4.557142857142857,1439,445,96,70
82.09,17.91,SACHSEN_ANHALT,49,2.11,2022-06-07T17:05:21Z,17,7,41.18,660,144,3.5121951219512195,804,320,55,41
73.87,26.13,THUERINGEN,65,1.31,2022-06-07T17:05:21Z,9,3,33.33,506,179,5.114285714285714,685,223,43,35
