"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.02,25.98,SCHLESWIG_HOLSTEIN,59,4.31,2021-05-22T16:19:08Z,33,27,81.82,567,199,6.21875,766,478,39,32
83.18,16.82,HAMBURG,41,10.59,2021-05-22T16:19:08Z,68,51,75.0,534,108,4.5,642,323,34,24
81.39,18.61,NIEDERSACHSEN,158,8.8,2021-05-22T16:19:08Z,184,112,60.87,1701,389,3.2966101694915255,2090,1045,153,118
85.64,14.36,BREMEN,11,18.81,2021-05-22T16:19:08Z,38,24,63.16,173,29,2.4166666666666665,202,130,14,12
86.33,13.67,NORDRHEIN_WESTFALEN,422,11.72,2021-05-22T16:19:08Z,738,485,65.72,5436,861,2.8137254901960786,6297,2472,407,306
87.3,12.7,HESSEN,96,15.39,2021-05-22T16:19:08Z,314,168,53.5,1781,259,2.7263157894736842,2040,728,115,95
77.01,22.99,RHEINLAND_PFALZ,104,9.84,2021-05-22T16:19:08Z,116,72,62.07,908,271,3.6133333333333333,1179,447,94,75
84.86,15.14,BADEN_WUERTTEMBERG,219,17.64,2021-05-22T16:19:08Z,494,325,65.79,2376,424,3.392,2800,1347,182,125
85.39,14.61,BAYERN,278,14.02,2021-05-22T16:19:08Z,524,332,63.36,3192,546,2.716417910447761,3738,1089,269,201
79.13,20.87,SAARLAND,45,9.5,2021-05-22T16:19:08Z,46,27,58.7,383,101,5.9411764705882355,484,267,24,17
84.99,15.01,BERLIN,104,15.57,2021-05-22T16:19:08Z,194,144,74.23,1059,187,4.560975609756097,1246,383,64,41
81.44,18.56,BRANDENBURG,58,9.28,2021-05-22T16:19:08Z,67,39,58.21,588,134,2.627450980392157,722,352,57,51
81.82,18.18,MECKLENBURG_VORPOMMERN,43,7.48,2021-05-22T16:19:08Z,51,26,50.98,558,124,3.875,682,219,42,32
85.06,14.94,SACHSEN,104,17.75,2021-05-22T16:19:08Z,284,166,58.45,1361,239,3.3661971830985915,1600,632,95,71
83.97,16.03,SACHSEN_ANHALT,68,8.54,2021-05-22T16:19:08Z,74,42,56.76,728,139,3.3902439024390243,867,345,55,41
83.56,16.44,THUERINGEN,62,17.66,2021-05-22T16:19:08Z,130,76,58.46,615,121,3.361111111111111,736,337,44,36
