"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
76.67,23.33,SCHLESWIG_HOLSTEIN,62,8.45,2021-03-03T17:19:03Z,67,52,77.61,608,185,5.78125,793,473,39,32
81.78,18.22,HAMBURG,49,12.24,2021-03-03T17:19:03Z,84,51,60.71,561,125,5.208333333333333,686,330,34,24
82.6,17.4,NIEDERSACHSEN,199,9.32,2021-03-03T17:19:03Z,209,121,57.89,1852,390,3.19672131147541,2242,1048,158,122
89.24,10.76,BREMEN,10,13.9,2021-03-03T17:19:03Z,31,25,80.65,199,24,2.0,223,133,14,12
84.53,15.47,NORDRHEIN_WESTFALEN,471,9.0,2021-03-03T17:19:03Z,581,323,55.59,5459,999,3.2435064935064934,6458,2519,408,308
84.99,15.01,HESSEN,130,12.3,2021-03-03T17:19:03Z,263,142,53.99,1818,321,3.2755102040816326,2139,823,119,98
76.98,23.02,RHEINLAND_PFALZ,119,7.43,2021-03-03T17:19:03Z,90,45,50.0,933,279,3.6710526315789473,1212,448,95,76
81.79,18.21,BADEN_WUERTTEMBERG,268,8.32,2021-03-03T17:19:03Z,239,125,52.3,2349,523,4.118110236220472,2872,1391,184,127
83.49,16.51,BAYERN,339,11.67,2021-03-03T17:19:03Z,449,261,58.13,3212,635,3.12807881773399,3847,1134,271,203
80.27,19.73,SAARLAND,43,9.18,2021-03-03T17:19:03Z,47,24,51.06,411,101,5.9411764705882355,512,245,24,17
88.66,11.34,BERLIN,58,17.37,2021-03-03T17:19:03Z,219,153,69.86,1118,143,3.4047619047619047,1261,385,65,42
79.85,20.15,BRANDENBURG,70,10.08,2021-03-03T17:19:03Z,79,54,68.35,626,158,3.0384615384615383,784,355,58,52
76.8,23.2,MECKLENBURG_VORPOMMERN,70,6.65,2021-03-03T17:19:03Z,47,29,61.7,543,164,5.125,707,248,42,32
74.76,25.24,SACHSEN,133,12.04,2021-03-03T17:19:03Z,198,102,51.52,1229,415,5.763888888888889,1644,645,95,72
84.23,15.77,SACHSEN_ANHALT,65,10.25,2021-03-03T17:19:03Z,93,48,51.61,764,143,3.4047619047619047,907,345,56,42
86.06,13.94,THUERINGEN,55,17.29,2021-03-03T17:19:03Z,134,74,55.22,667,108,3.0,775,355,44,36
