"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
86.49,13.51,SCHLESWIG_HOLSTEIN,32,3.56,2022-06-24T17:05:32Z,25,9,36.0,608,95,3.064516129032258,703,475,41,31
77.57,22.43,HAMBURG,31,2.78,2022-06-24T17:05:32Z,16,8,50.0,446,129,5.375,575,319,34,24
83.85,16.15,NIEDERSACHSEN,114,2.87,2022-06-24T17:05:32Z,58,13,22.41,1692,326,2.786324786324786,2018,946,151,117
93.68,6.32,BREMEN,1,5.26,2022-06-24T17:05:32Z,10,5,50.0,178,12,1.0909090909090908,190,75,13,11
86.67,13.33,NORDRHEIN_WESTFALEN,209,3.48,2022-06-24T17:05:32Z,195,55,28.21,4855,747,2.5408163265306123,5602,2001,389,294
88.13,11.87,HESSEN,36,3.48,2022-06-24T17:05:32Z,66,14,21.21,1670,225,2.393617021276596,1895,641,112,94
83.01,16.99,RHEINLAND_PFALZ,46,2.95,2022-06-24T17:05:32Z,33,10,30.3,928,190,2.638888888888889,1118,366,91,72
84.58,15.42,BADEN_WUERTTEMBERG,123,3.55,2022-06-24T17:05:32Z,93,32,34.41,2216,404,3.2580645161290325,2620,1043,181,124
85.29,14.71,BAYERN,147,3.51,2022-06-24T17:05:32Z,123,39,31.71,2985,515,2.5879396984924625,3500,606,266,199
87.64,12.36,SAARLAND,24,4.86,2022-06-24T17:05:32Z,22,4,18.18,397,56,3.5,453,246,23,16
89.63,10.37,BERLIN,28,4.19,2022-06-24T17:05:32Z,46,25,54.35,985,114,2.85,1099,305,67,40
83.53,16.47,BRANDENBURG,35,4.04,2022-06-24T17:05:32Z,27,11,40.74,558,110,2.2,668,330,56,50
81.02,18.98,MECKLENBURG_VORPOMMERN,39,2.26,2022-06-24T17:05:32Z,15,7,46.67,538,126,4.064516129032258,664,208,41,31
81.25,18.75,SACHSEN,60,2.88,2022-06-24T17:05:32Z,41,11,26.83,1157,267,3.8142857142857145,1424,442,96,70
84.79,15.21,SACHSEN_ANHALT,30,2.24,2022-06-24T17:05:32Z,18,9,50.0,680,122,2.975609756097561,802,323,54,41
81.34,18.66,THUERINGEN,42,2.33,2022-06-24T17:05:32Z,16,4,25.0,558,128,3.657142857142857,686,227,43,35
