"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.85,22.15,SCHLESWIG_HOLSTEIN,60,1.44,2021-07-01T16:19:05Z,11,8,72.73,594,169,5.451612903225806,763,466,38,31
82.64,17.36,HAMBURG,39,3.57,2021-07-01T16:19:05Z,23,15,65.22,533,112,4.869565217391305,645,310,33,23
82.97,17.03,NIEDERSACHSEN,163,1.08,2021-07-01T16:19:05Z,23,18,78.26,1773,364,3.111111111111111,2137,1046,152,117
80.8,19.2,BREMEN,8,0.45,2021-07-01T16:19:05Z,1,1,100.0,181,43,3.5833333333333335,224,127,14,12
83.48,16.52,NORDRHEIN_WESTFALEN,476,2.02,2021-07-01T16:19:05Z,126,97,76.98,5201,1029,3.3848684210526314,6230,2543,403,304
84.12,15.88,HESSEN,94,4.13,2021-07-01T16:19:05Z,84,47,55.95,1711,323,3.4361702127659575,2034,741,114,94
74.85,25.15,RHEINLAND_PFALZ,134,1.35,2021-07-01T16:19:05Z,16,10,62.5,890,299,3.986666666666667,1189,450,94,75
82.43,17.57,BADEN_WUERTTEMBERG,269,2.43,2021-07-01T16:19:05Z,68,49,72.06,2308,492,3.936,2800,1370,182,125
81.21,18.79,BAYERN,366,2.73,2021-07-01T16:19:05Z,102,67,65.69,3030,701,3.4702970297029703,3731,1084,270,202
87.25,12.75,SAARLAND,46,1.79,2021-07-01T16:19:05Z,9,6,66.67,438,64,3.764705882352941,502,244,24,17
85.52,14.48,BERLIN,53,4.02,2021-07-01T16:19:05Z,48,33,68.75,1022,173,4.219512195121951,1195,420,64,41
82.83,17.17,BRANDENBURG,37,0.76,2021-07-01T16:19:05Z,5,4,80.0,545,113,2.306122448979592,658,377,55,49
82.87,17.13,MECKLENBURG_VORPOMMERN,38,0.73,2021-07-01T16:19:05Z,5,4,80.0,571,118,3.6875,689,237,42,32
81.97,18.03,SACHSEN,131,2.68,2021-07-01T16:19:05Z,43,32,74.42,1314,289,4.070422535211268,1603,629,95,71
83.01,16.99,SACHSEN_ANHALT,62,1.2,2021-07-01T16:19:05Z,10,8,80.0,689,141,3.4390243902439024,830,364,55,41
82.06,17.94,THUERINGEN,64,2.09,2021-07-01T16:19:05Z,15,12,80.0,590,129,3.5833333333333335,719,344,44,36
