"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.11,17.89,SCHLESWIG_HOLSTEIN,48,6.66,2022-01-29T18:05:00Z,48,24,50.0,592,129,4.161290322580645,721,482,41,31
81.07,18.93,HAMBURG,18,13.43,2022-01-29T18:05:00Z,78,40,51.28,471,110,4.583333333333333,581,307,34,24
81.07,18.93,NIEDERSACHSEN,138,6.05,2022-01-29T18:05:00Z,125,70,56.0,1674,391,3.3135593220338984,2065,981,153,118
89.29,10.71,BREMEN,2,12.24,2022-01-29T18:05:00Z,24,18,75.0,175,21,1.9090909090909092,196,82,13,11
84.75,15.25,NORDRHEIN_WESTFALEN,277,7.68,2022-01-29T18:05:00Z,458,246,53.71,5056,910,3.0232558139534884,5966,2020,400,301
87.3,12.7,HESSEN,55,9.22,2022-01-29T18:05:00Z,180,90,50.0,1704,248,2.6382978723404253,1952,635,114,94
77.02,22.98,RHEINLAND_PFALZ,81,6.57,2022-01-29T18:05:00Z,74,34,45.95,868,259,3.453333333333333,1127,372,95,75
84.31,15.69,BADEN_WUERTTEMBERG,157,10.24,2022-01-29T18:05:00Z,267,148,55.43,2198,409,3.246031746031746,2607,1079,183,126
82.77,17.23,BAYERN,226,8.77,2022-01-29T18:05:00Z,316,156,49.37,2984,621,3.08955223880597,3605,602,268,201
78.08,21.92,SAARLAND,43,6.05,2022-01-29T18:05:00Z,29,10,34.48,374,105,6.5625,479,254,23,16
88.17,11.83,BERLIN,35,16.77,2022-01-29T18:05:00Z,190,122,64.21,999,134,3.268292682926829,1133,308,68,41
80.43,19.57,BRANDENBURG,61,10.65,2022-01-29T18:05:00Z,74,36,48.65,559,136,2.6666666666666665,695,355,57,51
81.91,18.09,MECKLENBURG_VORPOMMERN,43,10.0,2022-01-29T18:05:00Z,68,44,64.71,557,123,3.84375,680,210,42,32
78.85,21.15,SACHSEN,92,11.8,2022-01-29T18:05:00Z,174,113,64.94,1163,312,4.394366197183099,1475,429,96,71
82.75,17.25,SACHSEN_ANHALT,56,7.43,2022-01-29T18:05:00Z,59,39,66.1,657,137,3.341463414634146,794,317,55,41
78.57,21.43,THUERINGEN,65,9.14,2022-01-29T18:05:00Z,64,33,51.56,550,150,4.166666666666667,700,225,44,36
