"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.0,20.0,SCHLESWIG_HOLSTEIN,39,1.9,2022-06-08T13:05:17Z,14,3,21.43,588,147,4.741935483870968,735,471,41,31
77.66,22.34,HAMBURG,24,1.72,2022-06-08T13:05:17Z,10,6,60.0,452,130,5.416666666666667,582,328,34,24
83.51,16.49,NIEDERSACHSEN,118,1.53,2022-06-08T13:05:17Z,31,9,29.03,1696,335,2.8389830508474576,2031,929,152,118
89.74,10.26,BREMEN,2,4.62,2022-06-08T13:05:17Z,9,3,33.33,175,20,1.8181818181818181,195,76,13,11
84.75,15.25,NORDRHEIN_WESTFALEN,252,2.5,2022-06-08T13:05:17Z,141,59,41.84,4789,862,2.952054794520548,5651,1956,387,292
86.21,13.79,HESSEN,42,3.29,2022-06-08T13:05:17Z,63,26,41.27,1650,264,2.8085106382978724,1914,641,112,94
79.26,20.74,RHEINLAND_PFALZ,59,2.03,2022-06-08T13:05:17Z,23,7,30.43,898,235,3.175675675675676,1133,365,93,74
85.17,14.83,BADEN_WUERTTEMBERG,134,3.1,2022-06-08T13:05:17Z,82,35,42.68,2251,392,3.161290322580645,2643,1045,181,124
84.94,15.06,BAYERN,154,3.04,2022-06-08T13:05:17Z,108,51,47.22,3022,536,2.693467336683417,3558,603,266,199
83.3,16.7,SAARLAND,30,3.17,2022-06-08T13:05:17Z,15,4,26.67,394,79,4.9375,473,236,23,16
88.38,11.62,BERLIN,29,2.41,2022-06-08T13:05:17Z,27,14,51.85,989,130,3.1707317073170733,1119,309,68,41
82.17,17.83,BRANDENBURG,37,2.53,2022-06-08T13:05:17Z,17,7,41.18,553,120,2.4,673,324,56,50
76.62,23.38,MECKLENBURG_VORPOMMERN,41,1.18,2022-06-08T13:05:17Z,8,4,50.0,521,159,4.96875,680,213,42,32
79.21,20.79,SACHSEN,72,2.57,2022-06-08T13:05:17Z,37,10,27.03,1139,299,4.271428571428571,1438,445,96,70
84.39,15.61,SACHSEN_ANHALT,38,2.12,2022-06-08T13:05:17Z,17,6,35.29,676,125,3.048780487804878,801,329,55,41
78.48,21.52,THUERINGEN,61,2.3,2022-06-08T13:05:17Z,16,5,31.25,547,150,4.285714285714286,697,223,43,35
