"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
73.71,26.29,SCHLESWIG_HOLSTEIN,75,1.99,2021-10-24T16:15:16Z,15,8,53.33,555,198,6.387096774193548,753,469,38,31
87.06,12.94,HAMBURG,29,6.47,2021-10-24T16:15:16Z,39,20,51.28,525,78,3.25,603,322,34,24
83.71,16.29,NIEDERSACHSEN,113,4.63,2021-10-24T16:15:16Z,94,62,65.96,1701,331,2.805084745762712,2032,1117,154,118
93.3,6.7,BREMEN,3,8.94,2021-10-24T16:15:16Z,16,10,62.5,167,12,1.0909090909090908,179,144,13,11
85.63,14.37,NORDRHEIN_WESTFALEN,290,5.48,2021-10-24T16:15:16Z,321,180,56.07,5018,842,2.8160535117056855,5860,2437,394,299
87.33,12.67,HESSEN,49,6.96,2021-10-24T16:15:16Z,135,76,56.3,1695,246,2.6451612903225805,1941,771,113,93
77.79,22.21,RHEINLAND_PFALZ,89,6.21,2021-10-24T16:15:16Z,69,31,44.93,865,247,3.2933333333333334,1112,433,94,75
86.02,13.98,BADEN_WUERTTEMBERG,188,8.36,2021-10-24T16:15:16Z,223,129,57.85,2295,373,2.984,2668,1384,182,125
85.66,14.34,BAYERN,229,9.23,2021-10-24T16:15:16Z,327,186,56.88,3035,508,2.5527638190954773,3543,1064,266,199
84.42,15.58,SAARLAND,22,4.51,2021-10-24T16:15:16Z,20,6,30.0,374,69,4.6,443,286,22,15
91.33,8.67,BERLIN,26,8.24,2021-10-24T16:15:16Z,95,64,67.37,1053,100,2.4390243902439024,1153,425,64,41
80.6,19.4,BRANDENBURG,35,5.05,2021-10-24T16:15:16Z,32,10,31.25,511,123,2.5625,634,373,54,48
83.61,16.39,MECKLENBURG_VORPOMMERN,36,3.22,2021-10-24T16:15:16Z,21,10,47.62,546,107,3.34375,653,225,40,32
82.28,17.72,SACHSEN,89,8.82,2021-10-24T16:15:16Z,129,59,45.74,1203,259,3.647887323943662,1462,773,95,71
83.23,16.77,SACHSEN_ANHALT,42,4.92,2021-10-24T16:15:16Z,39,19,48.72,660,133,3.325,793,341,54,40
80.48,19.52,THUERINGEN,55,7.12,2021-10-24T16:15:16Z,50,18,36.0,565,137,3.8055555555555554,702,333,44,36
