"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.25,18.75,SCHLESWIG_HOLSTEIN,58,2.26,2021-08-23T16:19:10Z,17,8,47.06,611,141,4.548387096774194,752,465,38,31
79.11,20.89,HAMBURG,45,6.96,2021-08-23T16:19:10Z,44,25,56.82,500,132,5.5,632,343,34,24
78.82,21.18,NIEDERSACHSEN,173,2.13,2021-08-23T16:19:10Z,41,21,51.22,1518,408,3.5172413793103448,1926,1012,149,116
88.07,11.93,BREMEN,10,3.21,2021-08-23T16:19:10Z,7,2,28.57,192,26,2.3636363636363638,218,132,13,11
83.36,16.64,NORDRHEIN_WESTFALEN,465,4.25,2021-08-23T16:19:10Z,258,122,47.29,5059,1010,3.3779264214046822,6069,2478,397,299
83.61,16.39,HESSEN,75,3.21,2021-08-23T16:19:10Z,64,24,37.5,1668,327,3.478723404255319,1995,774,114,94
72.18,27.82,RHEINLAND_PFALZ,129,3.07,2021-08-23T16:19:10Z,36,12,33.33,846,326,4.346666666666667,1172,434,94,75
80.87,19.13,BADEN_WUERTTEMBERG,248,3.13,2021-08-23T16:19:10Z,86,45,52.33,2219,525,4.233870967741935,2744,1372,181,124
80.76,19.24,BAYERN,339,2.93,2021-08-23T16:19:10Z,107,38,35.51,2946,702,3.4925373134328357,3648,1083,268,201
83.74,16.26,SAARLAND,32,4.07,2021-08-23T16:19:10Z,20,8,40.0,412,80,5.0,492,252,23,16
86.6,13.4,BERLIN,48,4.35,2021-08-23T16:19:10Z,51,27,52.94,1015,157,3.8292682926829267,1172,423,64,41
77.85,22.15,BRANDENBURG,39,0.62,2021-08-23T16:19:10Z,4,3,75.0,506,144,3.0,650,381,54,48
80.31,19.69,MECKLENBURG_VORPOMMERN,36,1.57,2021-08-23T16:19:10Z,10,6,60.0,510,125,4.032258064516129,635,230,41,31
79.06,20.94,SACHSEN,141,1.23,2021-08-23T16:19:10Z,19,12,63.16,1223,324,4.695652173913044,1547,621,92,69
78.87,21.13,SACHSEN_ANHALT,60,0.86,2021-08-23T16:19:10Z,7,5,71.43,642,172,4.195121951219512,814,363,55,41
77.65,22.35,THUERINGEN,49,0.85,2021-08-23T16:19:10Z,6,3,50.0,549,158,4.388888888888889,707,344,44,36
