"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.04,22.96,SCHLESWIG_HOLSTEIN,49,6.1,2021-05-08T16:19:08Z,47,26,55.32,594,177,5.53125,771,471,39,32
81.6,18.4,HAMBURG,47,12.42,2021-05-08T16:19:08Z,79,56,70.89,519,117,4.875,636,327,34,24
80.73,19.27,NIEDERSACHSEN,168,12.49,2021-05-08T16:19:08Z,262,174,66.41,1693,404,3.4237288135593222,2097,1069,153,118
88.18,11.82,BREMEN,11,21.67,2021-05-08T16:19:08Z,44,29,65.91,179,24,2.0,203,127,14,12
87.58,12.42,NORDRHEIN_WESTFALEN,360,16.44,2021-05-08T16:19:08Z,1040,656,63.08,5540,786,2.5686274509803924,6326,2450,407,306
86.99,13.01,HESSEN,94,20.34,2021-05-08T16:19:08Z,427,207,48.48,1826,273,2.84375,2099,779,116,96
80.27,19.73,RHEINLAND_PFALZ,90,14.33,2021-05-08T16:19:08Z,170,100,58.82,952,234,3.12,1186,449,94,75
85.68,14.32,BADEN_WUERTTEMBERG,200,21.77,2021-05-08T16:19:08Z,622,392,63.02,2448,409,3.272,2857,1342,182,125
85.92,14.08,BAYERN,235,18.62,2021-05-08T16:19:08Z,705,425,60.28,3253,533,2.6386138613861387,3786,1070,270,202
84.18,15.82,SAARLAND,33,14.0,2021-05-08T16:19:08Z,69,35,50.72,415,78,4.588235294117647,493,256,24,17
87.01,12.99,BERLIN,76,23.0,2021-05-08T16:19:08Z,285,198,69.47,1078,161,3.926829268292683,1239,389,64,41
80.74,19.26,BRANDENBURG,57,15.27,2021-05-08T16:19:08Z,111,62,55.86,587,140,2.7450980392156863,727,339,57,51
80.41,19.59,MECKLENBURG_VORPOMMERN,34,11.61,2021-05-08T16:19:08Z,80,34,42.5,554,135,4.21875,689,222,42,32
85.59,14.41,SACHSEN,98,23.27,2021-05-08T16:19:08Z,373,221,59.25,1372,231,3.2535211267605635,1603,631,95,71
83.58,16.42,SACHSEN_ANHALT,56,14.58,2021-05-08T16:19:08Z,127,77,60.63,728,143,3.4878048780487805,871,351,55,41
83.44,16.56,THUERINGEN,47,22.21,2021-05-08T16:19:08Z,169,104,61.54,635,126,3.5,761,335,44,36
