"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.52,25.48,SCHLESWIG_HOLSTEIN,60,6.05,2021-04-06T16:19:08Z,47,27,57.45,579,198,6.1875,777,474,39,32
82.41,17.59,HAMBURG,40,15.2,2021-04-06T16:19:08Z,102,64,62.75,553,118,4.916666666666667,671,328,34,24
80.71,19.29,NIEDERSACHSEN,157,12.85,2021-04-06T16:19:08Z,279,153,54.84,1753,419,3.5508474576271185,2172,1058,153,118
85.65,14.35,BREMEN,10,23.15,2021-04-06T16:19:08Z,50,32,64.0,185,31,2.5833333333333335,216,146,14,12
85.52,14.48,NORDRHEIN_WESTFALEN,371,14.54,2021-04-06T16:19:08Z,930,500,53.76,5471,926,3.026143790849673,6397,2520,405,306
86.14,13.86,HESSEN,101,19.57,2021-04-06T16:19:08Z,411,190,46.23,1809,291,3.03125,2100,819,116,96
75.19,24.81,RHEINLAND_PFALZ,106,12.49,2021-04-06T16:19:08Z,149,74,49.66,897,296,3.9466666666666668,1193,456,94,75
84.58,15.42,BADEN_WUERTTEMBERG,253,16.01,2021-04-06T16:19:08Z,459,240,52.29,2425,442,3.507936507936508,2867,1417,183,126
85.18,14.82,BAYERN,274,18.98,2021-04-06T16:19:08Z,721,405,56.17,3236,563,2.787128712871287,3799,1142,270,202
83.27,16.73,SAARLAND,38,12.95,2021-04-06T16:19:08Z,65,29,44.62,418,84,4.9411764705882355,502,252,24,17
88.36,11.64,BERLIN,52,22.31,2021-04-06T16:19:08Z,276,186,67.39,1093,144,3.5121951219512195,1237,380,64,41
77.24,22.76,BRANDENBURG,81,17.27,2021-04-06T16:19:08Z,129,65,50.39,577,170,3.3333333333333335,747,338,57,51
79.65,20.35,MECKLENBURG_VORPOMMERN,41,12.06,2021-04-06T16:19:08Z,83,46,55.42,548,140,4.375,688,231,42,32
85.0,15.0,SACHSEN,76,21.53,2021-04-06T16:19:08Z,343,207,60.35,1354,239,3.3661971830985915,1593,649,94,71
83.65,16.35,SACHSEN_ANHALT,64,13.62,2021-04-06T16:19:08Z,120,61,50.83,737,144,3.5121951219512195,881,355,55,41
83.73,16.27,THUERINGEN,36,27.47,2021-04-06T16:19:08Z,206,126,61.17,628,122,3.388888888888889,750,337,44,36
