"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.52,22.48,SCHLESWIG_HOLSTEIN,56,2.35,2021-06-21T16:19:05Z,18,15,83.33,593,172,5.548387096774194,765,463,38,31
83.57,16.43,HAMBURG,42,4.31,2021-06-21T16:19:05Z,27,18,66.67,524,103,4.478260869565218,627,320,33,23
79.33,20.67,NIEDERSACHSEN,179,1.96,2021-06-21T16:19:05Z,42,29,69.05,1696,442,3.7777777777777777,2138,1032,152,117
89.2,10.8,BREMEN,14,2.35,2021-06-21T16:19:05Z,5,3,60.0,190,23,1.9166666666666667,213,131,14,12
84.37,15.63,NORDRHEIN_WESTFALEN,465,3.01,2021-06-21T16:19:05Z,188,135,71.81,5268,976,3.221122112211221,6244,2504,402,303
84.48,15.52,HESSEN,94,5.29,2021-06-21T16:19:05Z,107,64,59.81,1709,314,3.3404255319148937,2023,726,114,94
73.53,26.47,RHEINLAND_PFALZ,147,2.21,2021-06-21T16:19:05Z,26,17,65.38,864,311,4.1466666666666665,1175,457,94,75
81.12,18.88,BADEN_WUERTTEMBERG,265,3.87,2021-06-21T16:19:05Z,108,73,67.59,2265,527,4.216,2792,1359,182,125
82.51,17.49,BAYERN,342,4.12,2021-06-21T16:19:05Z,153,98,64.05,3061,649,3.212871287128713,3710,1099,270,202
81.69,18.31,SAARLAND,51,1.97,2021-06-21T16:19:05Z,10,7,70.0,415,93,5.470588235294118,508,249,24,17
82.22,17.78,BERLIN,71,5.46,2021-06-21T16:19:05Z,66,54,81.82,994,215,5.2439024390243905,1209,390,64,41
81.49,18.51,BRANDENBURG,33,1.34,2021-06-21T16:19:05Z,9,7,77.78,546,124,2.5306122448979593,670,371,55,49
82.44,17.56,MECKLENBURG_VORPOMMERN,48,1.49,2021-06-21T16:19:05Z,10,3,30.0,554,118,3.806451612903226,672,225,41,31
79.64,20.36,SACHSEN,143,4.79,2021-06-21T16:19:05Z,77,58,75.32,1279,327,4.605633802816901,1606,627,95,71
81.58,18.42,SACHSEN_ANHALT,75,1.39,2021-06-21T16:19:05Z,12,10,83.33,704,159,3.8780487804878048,863,355,55,41
78.48,21.52,THUERINGEN,62,3.72,2021-06-21T16:19:05Z,27,20,74.07,569,156,4.333333333333333,725,334,44,36
