"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.77,25.23,SCHLESWIG_HOLSTEIN,62,2.76,2021-06-13T16:19:08Z,21,16,76.19,569,192,6.193548387096774,761,468,38,31
80.52,19.48,HAMBURG,40,5.19,2021-06-13T16:19:08Z,32,26,81.25,496,120,5.217391304347826,616,319,33,23
82.0,18.0,NIEDERSACHSEN,170,2.94,2021-06-13T16:19:08Z,62,39,62.9,1727,379,3.2393162393162394,2106,1036,152,117
85.56,14.44,BREMEN,20,4.28,2021-06-13T16:19:08Z,8,5,62.5,160,27,2.25,187,133,14,12
81.86,18.14,NORDRHEIN_WESTFALEN,525,4.75,2021-06-13T16:19:08Z,297,217,73.06,5119,1134,3.7058823529411766,6253,2514,407,306
83.74,16.26,HESSEN,97,7.2,2021-06-13T16:19:08Z,146,80,54.79,1699,330,3.5106382978723403,2029,735,114,94
75.38,24.62,RHEINLAND_PFALZ,126,4.4,2021-06-13T16:19:08Z,52,33,63.46,891,291,3.88,1182,464,94,75
82.76,17.24,BADEN_WUERTTEMBERG,246,6.33,2021-06-13T16:19:08Z,176,110,62.5,2300,479,3.832,2779,1364,182,125
82.44,17.56,BAYERN,357,6.24,2021-06-13T16:19:08Z,230,153,66.52,3037,647,3.202970297029703,3684,1087,270,202
82.21,17.79,SAARLAND,44,3.48,2021-06-13T16:19:08Z,17,12,70.59,402,87,5.117647058823529,489,259,24,17
83.56,16.44,BERLIN,81,6.51,2021-06-13T16:19:08Z,78,70,89.74,1001,197,4.804878048780488,1198,383,64,41
77.96,22.04,BRANDENBURG,54,2.77,2021-06-13T16:19:08Z,19,15,78.95,534,151,3.02,685,355,56,50
79.37,20.63,MECKLENBURG_VORPOMMERN,39,2.39,2021-06-13T16:19:08Z,16,14,87.5,531,138,4.6,669,208,40,30
78.58,21.42,SACHSEN,132,7.35,2021-06-13T16:19:08Z,116,83,71.55,1240,338,4.76056338028169,1578,633,95,71
82.61,17.39,SACHSEN_ANHALT,55,2.16,2021-06-13T16:19:08Z,19,14,73.68,727,153,3.731707317073171,880,348,55,41
81.01,18.99,THUERINGEN,62,6.56,2021-06-13T16:19:08Z,47,34,72.34,580,136,3.7777777777777777,716,341,44,36
