"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.57,22.43,SCHLESWIG_HOLSTEIN,55,2.61,2021-06-15T16:19:03Z,20,17,85.0,595,172,5.548387096774194,767,464,38,31
79.44,20.56,HAMBURG,42,4.52,2021-06-15T16:19:03Z,29,23,79.31,510,132,5.739130434782608,642,307,33,23
82.52,17.48,NIEDERSACHSEN,160,2.76,2021-06-15T16:19:03Z,59,34,57.63,1766,374,3.1965811965811968,2140,1022,152,117
90.61,9.39,BREMEN,11,4.23,2021-06-15T16:19:03Z,9,5,55.56,193,20,1.6666666666666667,213,130,14,12
83.07,16.93,NORDRHEIN_WESTFALEN,504,3.95,2021-06-15T16:19:03Z,249,185,74.3,5240,1068,3.4901960784313726,6308,2514,406,306
84.68,15.32,HESSEN,102,6.3,2021-06-15T16:19:03Z,129,71,55.04,1735,314,3.3404255319148937,2049,728,114,94
77.86,22.14,RHEINLAND_PFALZ,122,3.79,2021-06-15T16:19:03Z,45,28,62.22,925,263,3.506666666666667,1188,455,94,75
83.58,16.42,BADEN_WUERTTEMBERG,238,5.86,2021-06-15T16:19:03Z,164,101,61.59,2341,460,3.68,2801,1363,182,125
84.18,15.82,BAYERN,347,5.73,2021-06-15T16:19:03Z,213,139,65.26,3129,588,2.910891089108911,3717,1089,270,202
87.27,12.73,SAARLAND,39,2.63,2021-06-15T16:19:03Z,13,11,84.62,432,63,3.7058823529411766,495,257,24,17
83.79,16.21,BERLIN,80,6.29,2021-06-15T16:19:03Z,76,66,86.84,1013,196,4.780487804878049,1209,408,64,41
81.17,18.83,BRANDENBURG,48,2.63,2021-06-15T16:19:03Z,18,15,83.33,556,129,2.58,685,351,56,50
82.09,17.91,MECKLENBURG_VORPOMMERN,44,2.2,2021-06-15T16:19:03Z,15,13,86.67,559,122,3.8125,681,221,42,32
82.71,17.29,SACHSEN,128,6.94,2021-06-15T16:19:03Z,112,78,69.64,1335,279,3.9295774647887325,1614,622,95,71
83.54,16.46,SACHSEN_ANHALT,59,2.03,2021-06-15T16:19:03Z,18,12,66.67,741,146,3.5609756097560976,887,349,55,41
81.91,18.09,THUERINGEN,59,5.52,2021-06-15T16:19:03Z,40,27,67.5,593,131,3.638888888888889,724,339,44,36
