"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
76.45,23.55,SCHLESWIG_HOLSTEIN,56,5.41,2021-04-24T16:19:04Z,42,30,71.43,594,183,5.71875,777,474,39,32
83.05,16.95,HAMBURG,39,17.74,2021-04-24T16:19:04Z,113,74,65.49,529,108,4.5,637,317,34,24
82.25,17.75,NIEDERSACHSEN,161,14.07,2021-04-24T16:19:04Z,302,188,62.25,1766,381,3.2288135593220337,2147,1057,153,118
86.63,13.37,BREMEN,15,22.77,2021-04-24T16:19:04Z,46,30,65.22,175,27,2.25,202,131,14,12
87.71,12.29,NORDRHEIN_WESTFALEN,385,17.58,2021-04-24T16:19:04Z,1127,648,57.5,5622,788,2.5751633986928106,6410,2405,407,306
88.08,11.92,HESSEN,98,21.71,2021-04-24T16:19:04Z,457,230,50.33,1854,251,2.6145833333333335,2105,793,116,96
77.18,22.82,RHEINLAND_PFALZ,96,16.02,2021-04-24T16:19:04Z,191,96,50.26,920,272,3.6266666666666665,1192,458,94,75
86.37,13.63,BADEN_WUERTTEMBERG,207,20.2,2021-04-24T16:19:04Z,578,348,60.21,2471,390,3.12,2861,1357,182,125
85.7,14.3,BAYERN,243,20.54,2021-04-24T16:19:04Z,787,425,54.0,3283,548,2.712871287128713,3831,1095,270,202
84.82,15.18,SAARLAND,36,14.37,2021-04-24T16:19:04Z,71,33,46.48,419,75,4.411764705882353,494,257,24,17
88.08,11.92,BERLIN,79,25.2,2021-04-24T16:19:04Z,313,199,63.58,1094,148,3.6097560975609757,1242,385,64,41
82.46,17.54,BRANDENBURG,60,19.43,2021-04-24T16:19:04Z,144,75,52.08,611,130,2.549019607843137,741,344,57,51
83.73,16.27,MECKLENBURG_VORPOMMERN,34,13.17,2021-04-24T16:19:04Z,89,51,57.3,566,110,3.4375,676,228,42,32
86.22,13.78,SACHSEN,79,25.17,2021-04-24T16:19:04Z,402,241,59.95,1377,220,3.0985915492957745,1597,617,94,71
85.67,14.33,SACHSEN_ANHALT,47,16.15,2021-04-24T16:19:04Z,142,92,64.79,753,126,3.073170731707317,879,344,55,41
87.5,12.5,THUERINGEN,38,27.45,2021-04-24T16:19:04Z,213,109,51.17,679,97,2.6944444444444446,776,328,44,36
