"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
76.09,23.91,SCHLESWIG_HOLSTEIN,62,5.5,2021-04-26T16:19:03Z,43,31,72.09,595,187,5.84375,782,474,39,32
80.13,19.87,HAMBURG,40,18.12,2021-04-26T16:19:03Z,114,75,65.79,504,125,5.208333333333333,629,330,34,24
83.51,16.49,NIEDERSACHSEN,142,14.44,2021-04-26T16:19:03Z,311,184,59.16,1798,355,3.0084745762711864,2153,1040,154,118
90.23,9.77,BREMEN,12,21.86,2021-04-26T16:19:03Z,47,30,63.83,194,21,1.75,215,132,14,12
86.93,13.07,NORDRHEIN_WESTFALEN,368,17.8,2021-04-26T16:19:03Z,1148,652,56.79,5607,843,2.7549019607843137,6450,2404,407,306
87.98,12.02,HESSEN,87,22.3,2021-04-26T16:19:03Z,473,231,48.84,1866,255,2.65625,2121,787,116,96
75.86,24.14,RHEINLAND_PFALZ,108,16.26,2021-04-26T16:19:03Z,194,98,50.52,905,288,3.84,1193,456,94,75
83.76,16.24,BADEN_WUERTTEMBERG,239,20.66,2021-04-26T16:19:03Z,593,357,60.2,2404,466,3.728,2870,1351,182,125
84.81,15.19,BAYERN,250,20.77,2021-04-26T16:19:03Z,797,447,56.09,3255,583,2.886138613861386,3838,1066,270,202
80.4,19.6,SAARLAND,36,15.4,2021-04-26T16:19:03Z,77,33,42.86,402,98,5.764705882352941,500,255,24,17
89.52,10.48,BERLIN,71,26.24,2021-04-26T16:19:03Z,328,199,60.67,1119,131,3.1951219512195124,1250,386,64,41
79.65,20.35,BRANDENBURG,66,18.73,2021-04-26T16:19:03Z,139,72,51.8,591,151,2.9607843137254903,742,344,57,51
83.24,16.76,MECKLENBURG_VORPOMMERN,35,12.83,2021-04-26T16:19:03Z,88,56,63.64,571,115,3.59375,686,227,42,32
86.14,13.86,SACHSEN,83,25.36,2021-04-26T16:19:03Z,408,240,58.82,1386,223,3.140845070422535,1609,605,94,71
88.67,11.33,SACHSEN_ANHALT,43,16.93,2021-04-26T16:19:03Z,148,95,64.19,775,99,2.4146341463414633,874,341,55,41
86.7,13.3,THUERINGEN,35,28.68,2021-04-26T16:19:03Z,220,109,49.55,665,102,2.8333333333333335,767,331,44,36
