"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
76.84,23.16,SCHLESWIG_HOLSTEIN,63,1.87,2021-08-15T16:19:10Z,14,8,57.14,574,173,5.580645161290323,747,465,38,31
79.68,20.32,HAMBURG,31,3.68,2021-08-15T16:19:10Z,23,12,52.17,498,127,5.521739130434782,625,321,33,23
78.61,21.39,NIEDERSACHSEN,158,1.0,2021-08-15T16:19:10Z,19,14,73.68,1492,406,3.5,1898,1022,149,116
79.08,20.92,BREMEN,13,1.02,2021-08-15T16:19:10Z,2,1,50.0,155,41,3.727272727272727,196,136,13,11
82.37,17.63,NORDRHEIN_WESTFALEN,488,2.7,2021-08-15T16:19:10Z,163,70,42.94,4976,1065,3.55,6041,2468,398,300
84.67,15.33,HESSEN,72,2.46,2021-08-15T16:19:10Z,49,20,40.82,1684,305,3.24468085106383,1989,760,114,94
74.21,25.79,RHEINLAND_PFALZ,120,2.46,2021-08-15T16:19:10Z,28,9,32.14,843,293,3.9066666666666667,1136,436,94,75
80.71,19.29,BADEN_WUERTTEMBERG,251,1.84,2021-08-15T16:19:10Z,51,26,50.98,2234,534,4.272,2768,1366,182,125
81.56,18.44,BAYERN,355,1.54,2021-08-15T16:19:10Z,56,28,50.0,2958,669,3.328358208955224,3627,1082,268,201
80.2,19.8,SAARLAND,36,2.77,2021-08-15T16:19:10Z,14,6,42.86,405,100,6.25,505,244,23,16
85.53,14.47,BERLIN,55,4.77,2021-08-15T16:19:10Z,56,25,44.64,1005,170,4.146341463414634,1175,421,64,41
76.59,23.41,BRANDENBURG,40,0.47,2021-08-15T16:19:10Z,3,2,66.67,494,151,3.1458333333333335,645,378,54,48
82.4,17.6,MECKLENBURG_VORPOMMERN,37,0.91,2021-08-15T16:19:10Z,6,5,83.33,543,116,3.625,659,230,40,32
78.35,21.65,SACHSEN,131,1.01,2021-08-15T16:19:10Z,16,10,62.5,1245,344,4.914285714285715,1589,637,94,70
77.54,22.46,SACHSEN_ANHALT,67,0.74,2021-08-15T16:19:10Z,6,2,33.33,625,181,4.414634146341464,806,362,55,41
78.62,21.38,THUERINGEN,59,1.24,2021-08-15T16:19:10Z,9,3,33.33,570,155,4.305555555555555,725,340,44,36
