"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.06,22.94,SCHLESWIG_HOLSTEIN,55,7.69,2021-12-31T18:05:00Z,55,32,58.18,551,164,5.290322580645161,715,480,41,31
81.14,18.86,HAMBURG,17,12.81,2021-12-31T18:05:00Z,72,42,58.33,456,106,4.416666666666667,562,317,34,24
82.44,17.56,NIEDERSACHSEN,130,9.56,2021-12-31T18:05:00Z,197,123,62.44,1699,362,3.0677966101694913,2061,999,153,118
94.86,5.14,BREMEN,6,12.0,2021-12-31T18:05:00Z,21,14,66.67,166,9,0.8181818181818182,175,86,13,11
84.57,15.43,NORDRHEIN_WESTFALEN,302,10.09,2021-12-31T18:05:00Z,592,364,61.49,4964,906,3.02,5870,2040,397,300
85.58,14.42,HESSEN,67,13.08,2021-12-31T18:05:00Z,255,133,52.16,1668,281,2.9893617021276597,1949,654,114,94
79.06,20.94,RHEINLAND_PFALZ,85,12.55,2021-12-31T18:05:00Z,139,78,56.12,876,232,3.0933333333333333,1108,378,95,75
83.52,16.48,BADEN_WUERTTEMBERG,159,19.08,2021-12-31T18:05:00Z,513,317,61.79,2245,443,3.515873015873016,2688,1046,183,126
82.05,17.95,BAYERN,267,17.89,2021-12-31T18:05:00Z,640,379,59.22,2935,642,3.1940298507462686,3577,598,268,201
84.87,15.13,SAARLAND,31,15.35,2021-12-31T18:05:00Z,70,39,55.71,387,69,4.3125,456,275,23,16
87.65,12.35,BERLIN,60,17.83,2021-12-31T18:05:00Z,205,140,68.29,1008,142,3.4634146341463414,1150,305,68,41
78.84,21.16,BRANDENBURG,50,22.14,2021-12-31T18:05:00Z,157,80,50.96,559,150,2.9411764705882355,709,333,57,51
79.94,20.06,MECKLENBURG_VORPOMMERN,33,14.35,2021-12-31T18:05:00Z,93,43,46.24,518,130,4.193548387096774,648,209,41,31
81.99,18.01,SACHSEN,81,30.65,2021-12-31T18:05:00Z,456,270,59.21,1220,268,3.7746478873239435,1488,423,96,71
85.24,14.76,SACHSEN_ANHALT,30,19.34,2021-12-31T18:05:00Z,152,100,65.79,670,116,2.8292682926829267,786,318,55,41
81.3,18.7,THUERINGEN,46,30.29,2021-12-31T18:05:00Z,209,125,59.81,561,129,3.5833333333333335,690,216,44,36
