"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.3,22.7,SCHLESWIG_HOLSTEIN,57,2.27,2021-10-30T17:05:15Z,17,8,47.06,579,170,5.483870967741935,749,471,38,31
84.9,15.1,HAMBURG,27,6.54,2021-10-30T17:05:15Z,39,26,66.67,506,90,3.9130434782608696,596,316,33,23
84.27,15.73,NIEDERSACHSEN,114,5.8,2021-10-30T17:05:15Z,118,74,62.71,1714,320,2.711864406779661,2034,1104,153,118
88.04,11.96,BREMEN,5,11.96,2021-10-30T17:05:15Z,22,14,63.64,162,22,2.0,184,136,13,11
87.96,12.04,NORDRHEIN_WESTFALEN,296,6.03,2021-10-30T17:05:15Z,356,176,49.44,5193,711,2.3859060402684564,5904,2454,395,298
88.03,11.97,HESSEN,47,8.25,2021-10-30T17:05:15Z,162,72,44.44,1729,235,2.5,1964,769,114,94
79.1,20.9,RHEINLAND_PFALZ,71,6.11,2021-10-30T17:05:15Z,69,28,40.58,893,236,3.1466666666666665,1129,427,94,75
84.85,15.15,BADEN_WUERTTEMBERG,165,9.6,2021-10-30T17:05:15Z,259,128,49.42,2290,409,3.246031746031746,2699,1361,183,126
87.46,12.54,BAYERN,196,11.33,2021-10-30T17:05:15Z,401,225,56.11,3096,444,2.2311557788944723,3540,1058,266,199
89.23,10.77,SAARLAND,25,3.96,2021-10-30T17:05:15Z,18,9,50.0,406,49,3.0625,455,294,23,16
93.12,6.88,BERLIN,22,10.63,2021-10-30T17:05:15Z,122,74,60.66,1069,79,1.9268292682926829,1148,420,64,41
77.24,22.76,BRANDENBURG,41,5.49,2021-10-30T17:05:15Z,35,13,37.14,492,145,3.0208333333333335,637,371,54,48
85.21,14.79,MECKLENBURG_VORPOMMERN,38,2.89,2021-10-30T17:05:15Z,18,7,38.89,530,92,2.967741935483871,622,221,39,31
84.83,15.17,SACHSEN,70,12.69,2021-10-30T17:05:15Z,184,84,45.65,1230,220,3.142857142857143,1450,757,94,70
84.09,15.91,SACHSEN_ANHALT,39,5.95,2021-10-30T17:05:15Z,46,25,54.35,650,123,3.1538461538461537,773,346,53,39
84.36,15.64,THUERINGEN,37,10.19,2021-10-30T17:05:15Z,71,28,39.44,588,109,3.0277777777777777,697,334,44,36
