"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
79.16,20.84,SCHLESWIG_HOLSTEIN,51,7.55,2022-01-30T18:05:00Z,54,24,44.44,566,149,4.806451612903226,715,490,41,31
79.37,20.63,HAMBURG,16,14.46,2022-01-30T18:05:00Z,82,37,45.12,450,117,4.875,567,322,34,24
79.58,20.42,NIEDERSACHSEN,142,6.26,2022-01-30T18:05:00Z,129,67,51.94,1641,421,3.5677966101694913,2062,985,153,118
88.48,11.52,BREMEN,4,12.04,2022-01-30T18:05:00Z,23,18,78.26,169,22,2.0,191,82,13,11
84.4,15.6,NORDRHEIN_WESTFALEN,267,7.83,2022-01-30T18:05:00Z,466,247,53.0,5021,928,3.083056478405316,5949,2030,400,301
85.44,14.56,HESSEN,54,9.69,2022-01-30T18:05:00Z,189,91,48.15,1666,284,3.021276595744681,1950,634,114,94
76.64,23.36,RHEINLAND_PFALZ,83,6.93,2022-01-30T18:05:00Z,78,34,43.59,863,263,3.506666666666667,1126,377,95,75
83.13,16.87,BADEN_WUERTTEMBERG,158,10.72,2022-01-30T18:05:00Z,279,151,54.12,2164,439,3.484126984126984,2603,1079,183,126
81.7,18.3,BAYERN,238,9.11,2022-01-30T18:05:00Z,326,158,48.47,2925,655,3.2587064676616917,3580,605,268,201
73.6,26.4,SAARLAND,51,6.03,2022-01-30T18:05:00Z,29,10,34.48,354,127,7.9375,481,254,23,16
87.06,12.94,BERLIN,39,16.49,2022-01-30T18:05:00Z,186,120,64.52,982,146,3.5609756097560976,1128,311,68,41
77.97,22.03,BRANDENBURG,67,11.02,2022-01-30T18:05:00Z,77,36,46.75,545,154,3.019607843137255,699,354,57,51
81.68,18.32,MECKLENBURG_VORPOMMERN,48,10.34,2022-01-30T18:05:00Z,70,44,62.86,553,124,3.875,677,210,42,32
77.11,22.89,SACHSEN,90,11.44,2022-01-30T18:05:00Z,168,112,66.67,1132,336,4.732394366197183,1468,430,96,71
82.43,17.57,SACHSEN_ANHALT,56,7.33,2022-01-30T18:05:00Z,58,37,63.79,652,139,3.3902439024390243,791,319,55,41
74.75,25.25,THUERINGEN,67,8.61,2022-01-30T18:05:00Z,60,29,48.33,521,176,4.888888888888889,697,229,44,36
