"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.26,18.74,SCHLESWIG_HOLSTEIN,48,2.75,2021-11-02T18:05:31Z,21,10,47.62,620,143,4.612903225806452,763,470,38,31
84.78,15.22,HAMBURG,29,7.21,2021-11-02T18:05:31Z,45,28,62.22,529,95,3.9583333333333335,624,328,34,24
87.22,12.78,NIEDERSACHSEN,113,6.15,2021-11-02T18:05:31Z,128,75,58.59,1816,266,2.2542372881355934,2082,1089,153,118
88.94,11.06,BREMEN,6,9.62,2021-11-02T18:05:31Z,20,14,70.0,185,23,2.090909090909091,208,135,13,11
87.52,12.48,NORDRHEIN_WESTFALEN,299,6.67,2021-11-02T18:05:31Z,399,196,49.12,5237,747,2.49,5984,2481,396,300
88.65,11.35,HESSEN,45,8.75,2021-11-02T18:05:31Z,175,81,46.29,1773,227,2.4148936170212765,2000,760,114,94
79.31,20.69,RHEINLAND_PFALZ,75,6.54,2021-11-02T18:05:31Z,74,34,45.95,897,234,3.12,1131,430,94,75
84.31,15.69,BADEN_WUERTTEMBERG,165,10.53,2021-11-02T18:05:31Z,284,148,52.11,2273,423,3.357142857142857,2696,1367,183,126
87.35,12.65,BAYERN,179,12.99,2021-11-02T18:05:31Z,458,246,53.71,3079,446,2.241206030150754,3525,1019,266,199
88.05,11.95,SAARLAND,22,3.98,2021-11-02T18:05:31Z,18,9,50.0,398,54,3.375,452,292,23,16
91.82,8.18,BERLIN,31,10.67,2021-11-02T18:05:31Z,124,86,69.35,1067,95,2.317073170731707,1162,420,64,41
84.43,15.57,BRANDENBURG,28,6.56,2021-11-02T18:05:31Z,43,19,44.19,553,102,2.125,655,375,54,48
85.27,14.73,MECKLENBURG_VORPOMMERN,30,2.68,2021-11-02T18:05:31Z,18,7,38.89,573,99,3.09375,672,224,40,32
85.15,14.85,SACHSEN,67,13.89,2021-11-02T18:05:31Z,203,105,51.72,1244,217,3.056338028169014,1461,727,95,71
84.31,15.69,SACHSEN_ANHALT,46,6.81,2021-11-02T18:05:31Z,56,28,50.0,693,129,3.1463414634146343,822,347,55,41
84.31,15.69,THUERINGEN,43,11.41,2021-11-02T18:05:31Z,80,36,45.0,591,110,3.0555555555555554,701,335,44,36
