"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.69,17.31,SCHLESWIG_HOLSTEIN,44,4.26,2022-05-11T16:05:16Z,31,12,38.71,602,126,4.064516129032258,728,475,41,31
78.5,21.5,HAMBURG,24,3.15,2022-05-11T16:05:16Z,18,6,33.33,449,123,5.125,572,320,34,24
81.4,18.6,NIEDERSACHSEN,124,3.83,2022-05-11T16:05:16Z,72,23,31.94,1532,350,2.9914529914529915,1882,882,150,117
92.31,7.69,BREMEN,2,3.08,2022-05-11T16:05:16Z,6,3,50.0,180,15,1.3636363636363635,195,78,13,11
86.39,13.61,NORDRHEIN_WESTFALEN,254,4.12,2022-05-11T16:05:16Z,242,101,41.74,5070,799,2.6633333333333336,5869,2032,398,300
86.95,13.05,HESSEN,51,4.44,2022-05-11T16:05:16Z,87,23,26.44,1705,256,2.723404255319149,1961,627,114,94
82.4,17.6,RHEINLAND_PFALZ,55,3.63,2022-05-11T16:05:16Z,41,7,17.07,932,199,2.689189189189189,1131,365,94,74
85.75,14.25,BADEN_WUERTTEMBERG,131,4.62,2022-05-11T16:05:16Z,122,53,43.44,2262,376,3.008,2638,1055,182,125
84.82,15.18,BAYERN,158,4.93,2022-05-11T16:05:16Z,176,70,39.77,3029,542,2.71,3571,613,267,200
81.84,18.16,SAARLAND,29,5.91,2022-05-11T16:05:16Z,27,7,25.93,374,83,5.1875,457,242,23,16
87.82,12.18,BERLIN,33,4.83,2022-05-11T16:05:16Z,54,30,55.56,981,136,3.317073170731707,1117,322,68,41
78.59,21.41,BRANDENBURG,51,2.16,2022-05-11T16:05:16Z,15,4,26.67,547,149,2.9215686274509802,696,313,57,51
81.38,18.62,MECKLENBURG_VORPOMMERN,34,2.29,2022-05-11T16:05:16Z,16,9,56.25,568,130,3.9393939393939394,698,213,43,33
81.08,18.92,SACHSEN,69,4.8,2022-05-11T16:05:16Z,70,27,38.57,1183,276,3.942857142857143,1459,437,96,70
83.46,16.54,SACHSEN_ANHALT,41,3.01,2022-05-11T16:05:16Z,24,12,50.0,666,132,3.2195121951219514,798,329,55,41
83.33,16.67,THUERINGEN,38,5.26,2022-05-11T16:05:16Z,36,3,8.33,570,114,3.257142857142857,684,229,43,35
