"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.44,19.56,SCHLESWIG_HOLSTEIN,29,7.3,2022-03-21T17:06:28Z,53,17,32.08,584,142,4.580645161290323,726,469,41,31
75.0,25.0,HAMBURG,25,6.52,2022-03-21T17:06:28Z,36,17,47.22,414,138,5.75,552,332,34,24
82.48,17.52,NIEDERSACHSEN,106,8.56,2022-03-21T17:06:28Z,172,60,34.88,1657,352,2.983050847457627,2009,966,153,118
86.14,13.86,BREMEN,9,7.92,2022-03-21T17:06:28Z,16,7,43.75,174,28,2.5454545454545454,202,81,13,11
85.16,14.84,NORDRHEIN_WESTFALEN,240,8.5,2022-03-21T17:06:28Z,500,203,40.6,5009,873,2.91,5882,2004,396,300
85.0,15.0,HESSEN,45,7.32,2022-03-21T17:06:28Z,145,60,41.38,1683,297,3.1595744680851063,1980,628,114,94
80.67,19.33,RHEINLAND_PFALZ,59,9.02,2022-03-21T17:06:28Z,99,30,30.3,885,212,2.864864864864865,1097,372,94,74
84.41,15.59,BADEN_WUERTTEMBERG,147,9.78,2022-03-21T17:06:28Z,254,103,40.55,2193,405,3.2142857142857144,2598,1069,183,126
83.45,16.55,BAYERN,147,11.75,2022-03-21T17:06:28Z,411,156,37.96,2920,579,2.8805970149253732,3499,614,268,201
83.3,16.7,SAARLAND,32,11.87,2022-03-21T17:06:28Z,54,7,12.96,379,76,4.75,455,249,23,16
84.99,15.01,BERLIN,48,10.19,2022-03-21T17:06:28Z,114,55,48.25,951,168,4.097560975609756,1119,326,68,41
79.65,20.35,BRANDENBURG,34,11.34,2022-03-21T17:06:28Z,78,32,41.03,548,140,2.7450980392156863,688,338,57,51
77.19,22.81,MECKLENBURG_VORPOMMERN,39,15.47,2022-03-21T17:06:28Z,99,45,45.45,494,146,4.709677419354839,640,208,41,31
76.01,23.99,SACHSEN,80,11.65,2022-03-21T17:06:28Z,168,47,27.98,1096,346,4.942857142857143,1442,429,96,70
81.47,18.53,SACHSEN_ANHALT,39,9.4,2022-03-21T17:06:28Z,73,26,35.62,633,144,3.5121951219512195,777,330,55,41
79.1,20.9,THUERINGEN,43,10.68,2022-03-21T17:06:28Z,71,20,28.17,526,139,3.861111111111111,665,227,44,36
