"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.41,22.59,SCHLESWIG_HOLSTEIN,44,6.03,2021-05-18T16:19:03Z,47,32,68.09,603,176,5.5,779,475,39,32
80.28,19.72,HAMBURG,43,11.49,2021-05-18T16:19:03Z,74,48,64.86,517,127,5.291666666666667,644,333,34,24
82.88,17.12,NIEDERSACHSEN,158,9.82,2021-05-18T16:19:03Z,207,142,68.6,1748,361,3.059322033898305,2109,1044,153,118
88.13,11.87,BREMEN,11,19.63,2021-05-18T16:19:03Z,43,26,60.47,193,26,2.1666666666666665,219,127,14,12
86.7,13.3,NORDRHEIN_WESTFALEN,376,13.24,2021-05-18T16:19:03Z,838,551,65.75,5489,842,2.7516339869281046,6331,2449,407,306
86.4,13.6,HESSEN,109,17.11,2021-05-18T16:19:03Z,356,182,51.12,1798,283,2.9479166666666665,2081,773,116,96
79.48,20.52,RHEINLAND_PFALZ,106,11.91,2021-05-18T16:19:03Z,141,90,63.83,941,243,3.24,1184,451,94,75
86.35,13.65,BADEN_WUERTTEMBERG,206,19.88,2021-05-18T16:19:03Z,562,359,63.88,2441,386,3.088,2827,1347,182,125
85.64,14.36,BAYERN,249,15.96,2021-05-18T16:19:03Z,599,381,63.61,3215,539,2.6683168316831685,3754,1081,270,202
83.2,16.8,SAARLAND,43,12.96,2021-05-18T16:19:03Z,64,33,51.56,411,83,4.882352941176471,494,256,24,17
87.3,12.7,BERLIN,84,18.25,2021-05-18T16:19:03Z,227,156,68.72,1086,158,3.8536585365853657,1244,382,64,41
81.92,18.08,BRANDENBURG,66,10.68,2021-05-18T16:19:03Z,78,49,62.82,598,132,2.588235294117647,730,342,57,51
78.61,21.39,MECKLENBURG_VORPOMMERN,45,7.8,2021-05-18T16:19:03Z,54,31,57.41,544,148,4.625,692,222,42,32
86.56,13.44,SACHSEN,95,21.16,2021-05-18T16:19:03Z,340,204,60.0,1391,216,3.0422535211267605,1607,625,95,71
86.75,13.25,SACHSEN_ANHALT,56,10.71,2021-05-18T16:19:03Z,93,62,66.67,753,115,2.8048780487804876,868,352,55,41
83.51,16.49,THUERINGEN,63,20.64,2021-05-18T16:19:03Z,154,81,52.6,623,123,3.4166666666666665,746,333,44,36
