"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.03,19.97,SCHLESWIG_HOLSTEIN,56,5.79,2022-02-05T18:05:00Z,42,22,52.38,581,145,4.67741935483871,726,483,41,31
80.8,19.2,HAMBURG,15,13.32,2022-02-05T18:05:00Z,77,39,50.65,467,111,4.625,578,308,34,24
81.14,18.86,NIEDERSACHSEN,137,6.14,2022-02-05T18:05:00Z,128,61,47.66,1691,393,3.330508474576271,2084,964,153,118
91.26,8.74,BREMEN,3,13.11,2022-02-05T18:05:00Z,24,15,62.5,167,16,1.4545454545454546,183,93,13,11
86.85,13.15,NORDRHEIN_WESTFALEN,246,8.7,2022-02-05T18:05:00Z,518,261,50.39,5173,783,2.61,5956,2019,398,300
87.7,12.3,HESSEN,59,10.63,2022-02-05T18:05:00Z,209,92,44.02,1725,242,2.574468085106383,1967,632,114,94
80.02,19.98,RHEINLAND_PFALZ,74,7.58,2022-02-05T18:05:00Z,85,36,42.35,897,224,2.986666666666667,1121,370,95,75
84.77,15.23,BADEN_WUERTTEMBERG,134,10.92,2022-02-05T18:05:00Z,286,138,48.25,2220,399,3.1666666666666665,2619,1082,183,126
84.35,15.65,BAYERN,229,8.85,2022-02-05T18:05:00Z,316,151,47.78,3013,559,2.781094527363184,3572,606,268,201
76.92,23.08,SAARLAND,44,6.86,2022-02-05T18:05:00Z,33,7,21.21,370,111,6.9375,481,256,23,16
89.46,10.54,BERLIN,33,17.14,2022-02-05T18:05:00Z,192,119,61.98,1002,118,2.8780487804878048,1120,332,68,41
80.41,19.59,BRANDENBURG,54,10.9,2022-02-05T18:05:00Z,74,29,39.19,546,133,2.607843137254902,679,348,57,51
83.7,16.3,MECKLENBURG_VORPOMMERN,29,10.48,2022-02-05T18:05:00Z,72,34,47.22,575,112,3.5,687,208,42,32
79.41,20.59,SACHSEN,90,9.75,2022-02-05T18:05:00Z,143,88,61.54,1165,302,4.253521126760563,1467,434,96,71
79.28,20.72,SACHSEN_ANHALT,59,6.91,2022-02-05T18:05:00Z,56,36,64.29,643,168,4.097560975609756,811,323,55,41
78.13,21.87,THUERINGEN,61,7.77,2022-02-05T18:05:00Z,54,27,50.0,543,152,4.222222222222222,695,222,44,36
