"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.43,24.57,SCHLESWIG_HOLSTEIN,63,0.8,2021-07-31T16:19:07Z,6,4,66.67,565,184,5.935483870967742,749,472,38,31
79.72,20.28,HAMBURG,38,2.67,2021-07-31T16:19:07Z,17,11,64.71,507,129,5.608695652173913,636,324,33,23
79.62,20.38,NIEDERSACHSEN,162,0.94,2021-07-31T16:19:07Z,18,6,33.33,1528,391,3.3706896551724137,1919,1030,150,116
83.51,16.49,BREMEN,11,0.52,2021-07-31T16:19:07Z,1,0,0.0,162,32,2.909090909090909,194,142,13,11
82.64,17.36,NORDRHEIN_WESTFALEN,515,1.34,2021-07-31T16:19:07Z,81,36,44.44,4998,1050,3.488372093023256,6048,2483,398,301
84.35,15.65,HESSEN,84,1.97,2021-07-31T16:19:07Z,39,13,33.33,1671,310,3.297872340425532,1981,759,114,94
75.78,24.22,RHEINLAND_PFALZ,137,1.51,2021-07-31T16:19:07Z,17,6,35.29,854,273,3.64,1127,437,94,75
83.87,16.13,BADEN_WUERTTEMBERG,249,1.82,2021-07-31T16:19:07Z,50,30,60.0,2308,444,3.552,2752,1385,182,125
84.41,15.59,BAYERN,317,1.4,2021-07-31T16:19:07Z,51,30,58.82,3070,567,2.8069306930693068,3637,1075,269,202
84.57,15.43,SAARLAND,44,1.6,2021-07-31T16:19:07Z,8,5,62.5,422,77,4.529411764705882,499,257,24,17
84.44,15.56,BERLIN,60,2.81,2021-07-31T16:19:07Z,33,20,60.61,993,183,4.463414634146342,1176,415,64,41
79.41,20.59,BRANDENBURG,52,0.74,2021-07-31T16:19:07Z,5,1,20.0,536,139,2.836734693877551,675,393,55,49
78.06,21.94,MECKLENBURG_VORPOMMERN,40,0.0,2021-07-31T16:19:07Z,0,0,0.0,484,136,4.689655172413793,620,223,39,29
79.52,20.48,SACHSEN,128,1.26,2021-07-31T16:19:07Z,20,9,45.0,1266,326,4.72463768115942,1592,630,93,69
80.1,19.9,SACHSEN_ANHALT,60,0.0,2021-07-31T16:19:07Z,0,0,0.0,652,162,4.05,814,356,54,40
81.32,18.68,THUERINGEN,54,1.51,2021-07-31T16:19:07Z,11,10,90.91,592,136,3.7777777777777777,728,335,44,36
