"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.37,21.63,SCHLESWIG_HOLSTEIN,61,5.6,2021-04-28T16:19:03Z,44,32,72.73,616,170,5.3125,786,473,39,32
83.77,16.23,HAMBURG,38,17.0,2021-04-28T16:19:03Z,110,70,63.64,542,105,4.375,647,316,34,24
84.79,15.21,NIEDERSACHSEN,150,13.53,2021-04-28T16:19:03Z,290,188,64.83,1818,326,2.76271186440678,2144,1033,154,118
88.74,11.26,BREMEN,15,19.82,2021-04-28T16:19:03Z,44,30,68.18,197,25,2.0833333333333335,222,128,14,12
88.2,11.8,NORDRHEIN_WESTFALEN,342,17.96,2021-04-28T16:19:03Z,1163,647,55.63,5711,764,2.496732026143791,6475,2387,407,306
88.61,11.39,HESSEN,98,21.96,2021-04-28T16:19:03Z,459,230,50.11,1852,238,2.5052631578947366,2090,747,115,95
78.26,21.74,RHEINLAND_PFALZ,95,15.3,2021-04-28T16:19:03Z,183,95,51.91,936,260,3.466666666666667,1196,455,94,75
87.02,12.98,BADEN_WUERTTEMBERG,197,21.45,2021-04-28T16:19:03Z,618,355,57.44,2507,374,2.992,2881,1345,182,125
88.57,11.43,BAYERN,228,20.37,2021-04-28T16:19:03Z,786,448,57.0,3418,441,2.1831683168316833,3859,1026,270,202
86.92,13.08,SAARLAND,27,14.69,2021-04-28T16:19:03Z,73,31,42.47,432,65,3.823529411764706,497,258,24,17
89.07,10.93,BERLIN,79,25.22,2021-04-28T16:19:03Z,316,198,62.66,1116,137,3.341463414634146,1253,386,64,41
82.21,17.79,BRANDENBURG,58,18.73,2021-04-28T16:19:03Z,139,74,53.24,610,132,2.588235294117647,742,342,57,51
82.19,17.81,MECKLENBURG_VORPOMMERN,41,13.28,2021-04-28T16:19:03Z,91,52,57.14,563,122,3.8125,685,226,42,32
86.85,13.15,SACHSEN,87,24.49,2021-04-28T16:19:03Z,393,232,59.03,1394,211,2.971830985915493,1605,614,94,71
87.76,12.24,SACHSEN_ANHALT,36,15.99,2021-04-28T16:19:03Z,141,102,72.34,774,108,2.6341463414634148,882,345,55,41
84.99,15.01,THUERINGEN,48,26.65,2021-04-28T16:19:03Z,206,99,48.06,657,116,3.2222222222222223,773,331,44,36
