"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.53,19.47,SCHLESWIG_HOLSTEIN,59,1.84,2021-10-22T16:15:11Z,14,8,57.14,612,148,4.774193548387097,760,466,38,31
86.5,13.5,HAMBURG,28,6.34,2021-10-22T16:15:11Z,39,19,48.72,532,83,3.4583333333333335,615,325,34,24
85.64,14.36,NIEDERSACHSEN,117,4.21,2021-10-22T16:15:11Z,87,59,67.82,1771,297,2.516949152542373,2068,1094,154,118
94.27,5.73,BREMEN,5,10.94,2021-10-22T16:15:11Z,21,11,52.38,181,11,1.0,192,144,13,11
86.37,13.63,NORDRHEIN_WESTFALEN,347,5.27,2021-10-22T16:15:11Z,315,173,54.92,5166,815,2.707641196013289,5981,2485,397,301
88.55,11.45,HESSEN,56,6.34,2021-10-22T16:15:11Z,123,77,62.6,1717,222,2.4130434782608696,1939,767,112,92
79.33,20.67,RHEINLAND_PFALZ,87,5.57,2021-10-22T16:15:11Z,63,33,52.38,898,234,3.12,1132,423,94,75
87.64,12.36,BADEN_WUERTTEMBERG,178,7.92,2021-10-22T16:15:11Z,214,121,56.54,2368,334,2.672,2702,1382,182,125
88.25,11.75,BAYERN,208,8.53,2021-10-22T16:15:11Z,305,178,58.36,3155,420,2.1105527638190953,3575,1067,266,199
86.29,13.71,SAARLAND,18,4.72,2021-10-22T16:15:11Z,21,8,38.1,384,61,4.066666666666666,445,288,22,15
91.91,8.09,BERLIN,26,8.43,2021-10-22T16:15:11Z,97,64,65.98,1057,93,2.268292682926829,1150,425,64,41
83.33,16.67,BRANDENBURG,33,3.58,2021-10-22T16:15:11Z,23,7,30.43,535,107,2.2291666666666665,642,370,54,48
84.95,15.05,MECKLENBURG_VORPOMMERN,34,3.65,2021-10-22T16:15:11Z,24,13,54.17,559,99,3.09375,658,227,40,32
85.38,14.62,SACHSEN,85,8.36,2021-10-22T16:15:11Z,123,57,46.34,1256,215,3.028169014084507,1471,747,95,71
87.56,12.44,SACHSEN_ANHALT,43,4.1,2021-10-22T16:15:11Z,33,18,54.55,704,100,2.5,804,344,54,40
83.88,16.12,THUERINGEN,49,6.65,2021-10-22T16:15:11Z,47,16,34.04,593,114,3.1666666666666665,707,335,44,36
