"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.48,24.52,SCHLESWIG_HOLSTEIN,58,6.48,2021-03-15T17:19:12Z,51,32,62.75,594,193,6.03125,787,473,39,32
83.01,16.99,HAMBURG,43,15.21,2021-03-15T17:19:12Z,103,62,60.19,562,115,4.791666666666667,677,327,34,24
78.82,21.18,NIEDERSACHSEN,179,10.34,2021-03-15T17:19:12Z,230,129,56.09,1753,471,3.860655737704918,2224,1059,158,122
84.62,15.38,BREMEN,10,17.19,2021-03-15T17:19:12Z,38,18,47.37,187,34,2.8333333333333335,221,133,14,12
83.58,16.42,NORDRHEIN_WESTFALEN,462,9.05,2021-03-15T17:19:12Z,584,341,58.39,5394,1060,3.4415584415584415,6454,2528,408,308
84.95,15.05,HESSEN,109,13.2,2021-03-15T17:19:12Z,278,149,53.6,1789,317,3.2346938775510203,2106,817,119,98
71.97,28.03,RHEINLAND_PFALZ,129,6.38,2021-03-15T17:19:12Z,77,35,45.45,868,338,4.447368421052632,1206,460,95,76
80.51,19.49,BADEN_WUERTTEMBERG,269,8.93,2021-03-15T17:19:12Z,258,139,53.88,2325,563,4.433070866141732,2888,1386,184,127
83.02,16.98,BAYERN,349,11.91,2021-03-15T17:19:12Z,458,269,58.73,3193,653,3.2167487684729066,3846,1123,271,203
80.83,19.17,SAARLAND,46,7.31,2021-03-15T17:19:12Z,37,17,45.95,409,97,5.705882352941177,506,250,24,17
87.62,12.38,BERLIN,75,15.35,2021-03-15T17:19:12Z,191,141,73.82,1090,154,3.6666666666666665,1244,382,65,42
77.44,22.56,BRANDENBURG,70,11.54,2021-03-15T17:19:12Z,90,40,44.44,604,176,3.3846153846153846,780,350,58,52
76.55,23.45,MECKLENBURG_VORPOMMERN,49,7.19,2021-03-15T17:19:12Z,50,25,50.0,532,163,5.09375,695,241,42,32
72.73,27.27,SACHSEN,124,11.84,2021-03-15T17:19:12Z,192,107,55.73,1179,442,6.138888888888889,1621,659,95,72
82.31,17.69,SACHSEN_ANHALT,73,8.45,2021-03-15T17:19:12Z,76,40,52.63,740,159,3.7857142857142856,899,343,56,42
82.53,17.47,THUERINGEN,46,16.95,2021-03-15T17:19:12Z,130,70,53.85,633,134,3.7222222222222223,767,363,44,36
