"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.03,19.97,SCHLESWIG_HOLSTEIN,47,5.59,2021-11-27T18:05:00Z,40,19,47.5,573,143,4.612903225806452,716,484,41,31
83.31,16.69,HAMBURG,32,9.59,2021-11-27T18:05:00Z,58,38,65.52,504,101,4.208333333333333,605,297,34,24
84.77,15.23,NIEDERSACHSEN,98,10.2,2021-11-27T18:05:00Z,205,118,57.56,1703,306,2.593220338983051,2009,1014,153,118
92.05,7.95,BREMEN,4,12.5,2021-11-27T18:05:00Z,22,11,50.0,162,14,1.2727272727272727,176,90,13,11
88.78,11.22,NORDRHEIN_WESTFALEN,226,11.48,2021-11-27T18:05:00Z,671,314,46.8,5190,656,2.172185430463576,5846,2107,399,302
89.91,10.09,HESSEN,45,13.43,2021-11-27T18:05:00Z,261,123,47.13,1747,196,2.0851063829787235,1943,670,114,94
81.6,18.4,RHEINLAND_PFALZ,63,12.06,2021-11-27T18:05:00Z,133,69,51.88,900,203,2.7066666666666666,1103,394,94,75
88.79,11.21,BADEN_WUERTTEMBERG,109,23.03,2021-11-27T18:05:00Z,606,309,50.99,2336,295,2.322834645669291,2631,1208,184,127
88.12,11.88,BAYERN,140,28.92,2021-11-27T18:05:00Z,1049,555,52.91,3196,431,2.144278606965174,3627,616,268,201
84.62,15.38,SAARLAND,28,12.09,2021-11-27T18:05:00Z,55,23,41.82,385,70,4.375,455,286,23,16
91.62,8.38,BERLIN,37,15.88,2021-11-27T18:05:00Z,182,118,64.84,1050,96,2.341463414634146,1146,338,64,41
84.23,15.77,BRANDENBURG,39,19.49,2021-11-27T18:05:00Z,131,50,38.17,566,106,2.12,672,344,56,50
81.17,18.83,MECKLENBURG_VORPOMMERN,38,11.36,2021-11-27T18:05:00Z,76,37,48.68,543,126,3.9375,669,219,42,32
87.31,12.69,SACHSEN,58,36.24,2021-11-27T18:05:00Z,557,270,48.47,1342,195,2.7464788732394365,1537,535,96,71
85.88,14.12,SACHSEN_ANHALT,32,16.79,2021-11-27T18:05:00Z,132,74,56.06,675,111,2.707317073170732,786,332,55,41
83.81,16.19,THUERINGEN,36,28.22,2021-11-27T18:05:00Z,197,109,55.33,585,113,3.138888888888889,698,247,44,36
