"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.1,25.9,SCHLESWIG_HOLSTEIN,67,1.99,2021-10-23T16:15:16Z,15,8,53.33,558,195,6.290322580645161,753,469,38,31
87.97,12.03,HAMBURG,27,6.75,2021-10-23T16:15:16Z,41,20,48.78,534,73,3.0416666666666665,607,325,34,24
84.15,15.85,NIEDERSACHSEN,118,4.42,2021-10-23T16:15:16Z,90,59,65.56,1715,323,2.73728813559322,2038,1111,154,118
93.44,6.56,BREMEN,5,10.38,2021-10-23T16:15:16Z,19,9,47.37,171,12,1.0909090909090908,183,143,13,11
85.96,14.04,NORDRHEIN_WESTFALEN,311,5.33,2021-10-23T16:15:16Z,317,183,57.73,5114,835,2.7740863787375414,5949,2485,397,301
87.37,12.63,HESSEN,59,6.73,2021-10-23T16:15:16Z,131,78,59.54,1701,246,2.6451612903225805,1947,772,113,93
79.88,20.12,RHEINLAND_PFALZ,92,5.52,2021-10-23T16:15:16Z,62,27,43.55,897,226,3.013333333333333,1123,425,94,75
86.9,13.1,BADEN_WUERTTEMBERG,182,8.5,2021-10-23T16:15:16Z,227,127,55.95,2322,350,2.8,2672,1378,182,125
86.65,13.35,BAYERN,228,9.03,2021-10-23T16:15:16Z,320,181,56.56,3071,473,2.3768844221105527,3544,1073,266,199
87.73,12.27,SAARLAND,19,4.77,2021-10-23T16:15:16Z,21,8,38.1,386,54,3.6,440,286,22,15
92.01,7.99,BERLIN,27,8.25,2021-10-23T16:15:16Z,95,63,66.32,1060,92,2.2439024390243905,1152,422,64,41
81.62,18.38,BRANDENBURG,35,4.67,2021-10-23T16:15:16Z,30,9,30.0,524,118,2.4583333333333335,642,367,54,48
84.69,15.31,MECKLENBURG_VORPOMMERN,32,3.68,2021-10-23T16:15:16Z,24,11,45.83,553,100,3.125,653,225,40,32
84.36,15.64,SACHSEN,87,9.26,2021-10-23T16:15:16Z,135,58,42.96,1230,228,3.211267605633803,1458,755,95,71
85.88,14.12,SACHSEN_ANHALT,45,4.5,2021-10-23T16:15:16Z,36,19,52.78,687,113,2.825,800,337,54,40
80.43,19.57,THUERINGEN,54,7.23,2021-10-23T16:15:16Z,51,18,35.29,567,138,3.8333333333333335,705,335,44,36
