"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.77,25.23,SCHLESWIG_HOLSTEIN,62,5.36,2021-04-11T17:19:04Z,41,27,65.85,572,193,6.03125,765,475,39,32
82.93,17.07,HAMBURG,38,15.85,2021-04-11T17:19:04Z,104,66,63.46,544,112,4.666666666666667,656,333,34,24
83.64,16.36,NIEDERSACHSEN,135,14.06,2021-04-11T17:19:04Z,299,171,57.19,1779,348,2.9491525423728815,2127,1049,153,118
86.5,13.5,BREMEN,7,25.0,2021-04-11T17:19:04Z,50,34,68.0,173,27,2.25,200,143,14,12
85.01,14.99,NORDRHEIN_WESTFALEN,356,15.34,2021-04-11T17:19:04Z,974,575,59.03,5397,952,3.111111111111111,6349,2526,405,306
86.15,13.85,HESSEN,100,19.85,2021-04-11T17:19:04Z,414,192,46.38,1797,289,3.0104166666666665,2086,792,116,96
76.41,23.59,RHEINLAND_PFALZ,107,14.15,2021-04-11T17:19:04Z,168,82,48.81,907,280,3.7333333333333334,1187,453,94,75
84.3,15.7,BADEN_WUERTTEMBERG,250,16.79,2021-04-11T17:19:04Z,480,272,56.67,2410,449,3.5634920634920637,2859,1413,183,126
83.88,16.12,BAYERN,257,19.9,2021-04-11T17:19:04Z,759,447,58.89,3199,615,3.0445544554455446,3814,1129,270,202
78.88,21.12,SAARLAND,37,12.15,2021-04-11T17:19:04Z,61,29,47.54,396,106,6.235294117647059,502,247,24,17
88.87,11.13,BERLIN,53,24.34,2021-04-11T17:19:04Z,304,207,68.09,1110,139,3.3902439024390243,1249,384,64,41
78.48,21.52,BRANDENBURG,70,18.85,2021-04-11T17:19:04Z,141,71,50.35,587,161,3.156862745098039,748,340,57,51
78.86,21.14,MECKLENBURG_VORPOMMERN,45,11.24,2021-04-11T17:19:04Z,75,37,49.33,526,141,4.40625,667,222,40,32
82.43,17.57,SACHSEN,89,22.88,2021-04-11T17:19:04Z,362,195,53.87,1304,278,3.915492957746479,1582,650,94,71
80.65,19.35,SACHSEN_ANHALT,68,14.65,2021-04-11T17:19:04Z,131,64,48.85,721,173,4.219512195121951,894,346,55,41
84.63,15.37,THUERINGEN,33,31.02,2021-04-11T17:19:04Z,232,135,58.19,633,115,3.1944444444444446,748,336,44,36
