"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.43,18.57,SCHLESWIG_HOLSTEIN,40,3.94,2022-05-14T16:05:18Z,28,12,42.86,579,132,4.258064516129032,711,486,41,31
79.43,20.57,HAMBURG,21,2.3,2022-05-14T16:05:18Z,13,6,46.15,448,116,4.833333333333333,564,316,34,24
82.52,17.48,NIEDERSACHSEN,119,3.46,2022-05-14T16:05:18Z,64,23,35.94,1525,323,2.7844827586206895,1848,893,148,116
85.33,14.67,BREMEN,2,5.43,2022-05-14T16:05:18Z,10,4,40.0,157,27,2.4545454545454546,184,84,13,11
86.03,13.97,NORDRHEIN_WESTFALEN,260,3.6,2022-05-14T16:05:18Z,207,91,43.96,4950,804,2.688963210702341,5754,2048,395,299
87.35,12.65,HESSEN,56,4.77,2022-05-14T16:05:18Z,92,32,34.78,1685,244,2.595744680851064,1929,628,112,94
78.8,21.2,RHEINLAND_PFALZ,61,2.96,2022-05-14T16:05:18Z,33,10,30.3,877,236,3.189189189189189,1113,373,94,74
83.64,16.36,BADEN_WUERTTEMBERG,135,4.39,2022-05-14T16:05:18Z,115,52,45.22,2193,429,3.432,2622,1050,182,125
83.41,16.59,BAYERN,168,4.26,2022-05-14T16:05:18Z,150,60,40.0,2937,584,2.92,3521,618,267,200
87.25,12.75,SAARLAND,31,3.96,2022-05-14T16:05:18Z,18,5,27.78,397,58,3.625,455,241,23,16
88.26,11.74,BERLIN,36,4.64,2022-05-14T16:05:18Z,51,30,58.82,970,129,3.1463414634146343,1099,324,68,41
78.26,21.74,BRANDENBURG,43,3.04,2022-05-14T16:05:18Z,21,7,33.33,540,150,2.9411764705882355,690,311,57,51
79.08,20.92,MECKLENBURG_VORPOMMERN,37,2.29,2022-05-14T16:05:18Z,16,11,68.75,552,146,4.424242424242424,698,211,43,33
79.37,20.63,SACHSEN,64,4.62,2022-05-14T16:05:18Z,67,20,29.85,1150,299,4.271428571428571,1449,441,96,70
84.38,15.62,SACHSEN_ANHALT,35,3.53,2022-05-14T16:05:18Z,28,12,42.86,670,124,3.024390243902439,794,330,55,41
78.71,21.29,THUERINGEN,42,3.96,2022-05-14T16:05:18Z,27,6,22.22,536,145,4.142857142857143,681,231,43,35
