"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
73.9,26.1,SCHLESWIG_HOLSTEIN,75,3.9,2021-05-28T16:19:05Z,30,25,83.33,569,201,6.483870967741935,770,459,38,31
84.09,15.91,HAMBURG,41,8.58,2021-05-28T16:19:05Z,55,42,76.36,539,102,4.25,641,323,34,24
81.64,18.36,NIEDERSACHSEN,167,7.02,2021-05-28T16:19:05Z,148,92,62.16,1721,387,3.2796610169491527,2108,1032,153,118
86.83,13.17,BREMEN,16,13.66,2021-05-28T16:19:05Z,28,18,64.29,178,27,2.25,205,127,13,12
85.31,14.69,NORDRHEIN_WESTFALEN,479,9.09,2021-05-28T16:19:05Z,574,397,69.16,5388,928,3.0326797385620914,6316,2489,407,306
85.01,14.99,HESSEN,106,12.57,2021-05-28T16:19:05Z,255,134,52.55,1724,304,3.234042553191489,2028,730,114,94
77.8,22.2,RHEINLAND_PFALZ,109,8.45,2021-05-28T16:19:05Z,99,60,60.61,911,260,3.466666666666667,1171,454,94,75
84.75,15.25,BADEN_WUERTTEMBERG,251,14.31,2021-05-28T16:19:05Z,398,256,64.32,2357,424,3.392,2781,1364,182,125
83.77,16.23,BAYERN,314,11.23,2021-05-28T16:19:05Z,420,265,63.1,3133,607,3.004950495049505,3740,1076,270,202
83.16,16.84,SAARLAND,40,7.51,2021-05-28T16:19:05Z,37,24,64.86,410,83,4.882352941176471,493,258,24,17
85.23,14.77,BERLIN,76,12.72,2021-05-28T16:19:05Z,155,115,74.19,1039,180,4.390243902439025,1219,384,64,41
80.2,19.8,BRANDENBURG,53,5.86,2021-05-28T16:19:05Z,42,28,66.67,575,142,2.784313725490196,717,368,57,51
81.64,18.36,MECKLENBURG_VORPOMMERN,47,5.73,2021-05-28T16:19:05Z,39,20,51.28,556,125,3.90625,681,225,42,32
83.31,16.69,SACHSEN,103,15.82,2021-05-28T16:19:05Z,256,159,62.11,1348,270,3.8028169014084505,1618,629,95,71
82.95,17.05,SACHSEN_ANHALT,64,6.38,2021-05-28T16:19:05Z,55,29,52.73,715,147,3.5853658536585367,862,350,55,41
80.67,19.33,THUERINGEN,73,14.88,2021-05-28T16:19:05Z,107,67,62.62,580,139,3.861111111111111,719,338,44,36
