"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.54,25.46,SCHLESWIG_HOLSTEIN,70,0.79,2021-07-17T16:19:09Z,6,3,50.0,565,193,6.225806451612903,758,468,38,31
81.25,18.75,HAMBURG,38,2.24,2021-07-17T16:19:09Z,14,12,85.71,507,117,5.086956521739131,624,320,33,23
79.62,20.38,NIEDERSACHSEN,162,0.89,2021-07-17T16:19:09Z,17,8,47.06,1524,390,3.3620689655172415,1914,997,149,116
87.25,12.75,BREMEN,9,0.49,2021-07-17T16:19:09Z,1,1,100.0,178,26,2.3636363636363638,204,132,13,11
83.41,16.59,NORDRHEIN_WESTFALEN,432,1.4,2021-07-17T16:19:09Z,85,54,63.53,5049,1004,3.3245033112582782,6053,2516,401,302
86.48,13.52,HESSEN,78,2.41,2021-07-17T16:19:09Z,48,20,41.67,1720,269,2.89247311827957,1989,749,113,93
74.85,25.15,RHEINLAND_PFALZ,121,1.31,2021-07-17T16:19:09Z,15,13,86.67,857,288,3.84,1145,443,94,75
81.07,18.93,BADEN_WUERTTEMBERG,240,1.86,2021-07-17T16:19:09Z,51,31,60.78,2222,519,4.152,2741,1381,182,125
82.99,17.01,BAYERN,347,1.53,2021-07-17T16:19:09Z,56,37,66.07,3044,624,3.089108910891089,3668,1095,269,202
83.27,16.73,SAARLAND,50,1.02,2021-07-17T16:19:09Z,5,1,20.0,408,82,4.823529411764706,490,258,24,17
83.5,16.5,BERLIN,56,3.13,2021-07-17T16:19:09Z,37,27,72.97,987,195,4.7560975609756095,1182,420,64,41
79.56,20.44,BRANDENBURG,36,0.73,2021-07-17T16:19:09Z,5,2,40.0,545,140,2.8,685,392,56,50
75.11,24.89,MECKLENBURG_VORPOMMERN,42,0.0,2021-07-17T16:19:09Z,0,0,0.0,507,168,5.419354838709677,675,235,41,31
79.9,20.1,SACHSEN,143,1.12,2021-07-17T16:19:09Z,18,11,61.11,1284,323,4.549295774647887,1607,635,95,71
85.3,14.7,SACHSEN_ANHALT,43,0.24,2021-07-17T16:19:09Z,2,1,50.0,702,121,2.951219512195122,823,371,55,41
81.34,18.66,THUERINGEN,52,1.67,2021-07-17T16:19:09Z,12,11,91.67,584,134,3.7222222222222223,718,338,44,36
