"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.46,17.54,SCHLESWIG_HOLSTEIN,38,6.49,2022-04-25T16:05:31Z,47,21,44.68,597,127,4.096774193548387,724,477,41,31
77.56,22.44,HAMBURG,20,6.1,2022-04-25T16:05:31Z,34,17,50.0,432,125,5.208333333333333,557,328,34,24
79.88,20.12,NIEDERSACHSEN,131,5.65,2022-04-25T16:05:31Z,105,32,30.48,1485,374,3.1965811965811968,1859,885,150,117
92.11,7.89,BREMEN,5,10.0,2022-04-25T16:05:31Z,19,7,36.84,175,15,1.3636363636363635,190,79,13,11
83.9,16.1,NORDRHEIN_WESTFALEN,315,5.99,2022-04-25T16:05:31Z,349,146,41.83,4892,939,3.140468227424749,5831,2044,395,299
86.32,13.68,HESSEN,47,7.07,2022-04-25T16:05:31Z,137,61,44.53,1672,265,2.8191489361702127,1937,626,112,94
77.18,22.82,RHEINLAND_PFALZ,56,4.67,2022-04-25T16:05:31Z,52,15,28.85,859,254,3.4324324324324325,1113,367,94,74
81.34,18.66,BADEN_WUERTTEMBERG,149,6.56,2022-04-25T16:05:31Z,171,70,40.94,2119,486,3.9193548387096775,2605,1058,181,124
82.66,17.34,BAYERN,187,7.23,2022-04-25T16:05:31Z,254,102,40.16,2904,609,3.029850746268657,3513,609,268,201
81.5,18.5,SAARLAND,30,7.71,2022-04-25T16:05:31Z,35,7,20.0,370,84,5.25,454,242,23,16
85.58,14.42,BERLIN,41,6.89,2022-04-25T16:05:31Z,76,39,51.32,944,159,3.8780487804878048,1103,318,68,41
75.62,24.38,BRANDENBURG,49,6.24,2022-04-25T16:05:31Z,43,14,32.56,521,168,3.2941176470588234,689,336,57,51
75.73,24.27,MECKLENBURG_VORPOMMERN,42,5.56,2022-04-25T16:05:31Z,38,15,39.47,518,166,5.03030303030303,684,212,43,33
77.37,22.63,SACHSEN,68,8.79,2022-04-25T16:05:31Z,127,47,37.01,1118,327,4.671428571428572,1445,434,96,70
84.52,15.48,SACHSEN_ANHALT,37,6.47,2022-04-25T16:05:31Z,51,15,29.41,666,122,2.975609756097561,788,326,55,41
77.83,22.17,THUERINGEN,40,6.33,2022-04-25T16:05:31Z,42,9,21.43,516,147,4.083333333333333,663,231,44,36
