"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
85.78,14.22,SCHLESWIG_HOLSTEIN,34,4.69,2022-07-01T17:05:27Z,33,10,30.3,603,100,3.225806451612903,703,484,41,31
81.7,18.3,HAMBURG,24,5.07,2022-07-01T17:05:27Z,28,8,28.57,451,101,4.208333333333333,552,319,34,24
83.55,16.45,NIEDERSACHSEN,104,3.34,2022-07-01T17:05:27Z,68,14,20.59,1701,335,2.8632478632478633,2036,963,153,117
94.3,5.7,BREMEN,2,6.74,2022-07-01T17:05:27Z,13,2,15.38,182,11,1.0,193,76,13,11
86.13,13.87,NORDRHEIN_WESTFALEN,227,4.82,2022-07-01T17:05:27Z,269,77,28.62,4806,774,2.614864864864865,5580,1996,390,296
88.95,11.05,HESSEN,31,4.33,2022-07-01T17:05:27Z,82,17,20.73,1683,209,2.247311827956989,1892,629,111,93
80.84,19.16,RHEINLAND_PFALZ,52,3.85,2022-07-01T17:05:27Z,43,12,27.91,903,214,2.9722222222222223,1117,358,91,72
83.95,16.05,BADEN_WUERTTEMBERG,132,3.78,2022-07-01T17:05:27Z,99,33,33.33,2197,420,3.36,2617,1045,182,125
86.16,13.84,BAYERN,142,4.01,2022-07-01T17:05:27Z,140,53,37.86,3006,483,2.4271356783919598,3489,620,266,199
86.47,13.53,SAARLAND,30,4.43,2022-07-01T17:05:27Z,20,4,20.0,390,61,3.8125,451,243,23,16
89.6,10.4,BERLIN,27,4.01,2022-07-01T17:05:27Z,44,19,43.18,982,114,2.7804878048780486,1096,311,68,41
81.78,18.22,BRANDENBURG,32,4.07,2022-07-01T17:05:27Z,27,9,33.33,543,121,2.42,664,332,56,50
80.48,19.52,MECKLENBURG_VORPOMMERN,32,2.85,2022-07-01T17:05:27Z,19,5,26.32,536,130,4.193548387096774,666,205,41,31
80.5,19.5,SACHSEN,67,3.16,2022-07-01T17:05:27Z,45,11,24.44,1148,278,3.9714285714285715,1426,438,96,70
84.5,15.5,SACHSEN_ANHALT,33,2.8,2022-07-01T17:05:27Z,22,9,40.91,665,122,2.975609756097561,787,330,55,41
80.41,19.59,THUERINGEN,56,3.68,2022-07-01T17:05:27Z,25,8,32.0,546,133,3.8,679,223,43,35
