"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.78,21.22,SCHLESWIG_HOLSTEIN,50,2.52,2021-11-13T18:05:13Z,19,16,84.21,594,160,5.161290322580645,754,470,38,31
83.39,16.61,HAMBURG,33,7.73,2021-11-13T18:05:13Z,47,29,61.7,507,101,4.208333333333333,608,329,34,24
85.68,14.32,NIEDERSACHSEN,94,7.21,2021-11-13T18:05:13Z,147,76,51.7,1747,292,2.4745762711864407,2039,1072,153,118
92.9,7.1,BREMEN,6,10.38,2021-11-13T18:05:13Z,19,13,68.42,170,13,1.1818181818181819,183,125,13,11
88.26,11.74,NORDRHEIN_WESTFALEN,261,8.11,2021-11-13T18:05:13Z,484,243,50.21,5270,701,2.3289036544850497,5971,2439,398,301
90.54,9.46,HESSEN,48,11.16,2021-11-13T18:05:13Z,217,101,46.54,1761,184,1.9574468085106382,1945,733,114,94
81.15,18.85,RHEINLAND_PFALZ,63,8.41,2021-11-13T18:05:13Z,95,43,45.26,917,213,2.84,1130,420,94,75
86.03,13.97,BADEN_WUERTTEMBERG,173,14.16,2021-11-13T18:05:13Z,376,177,47.07,2285,371,2.9444444444444446,2656,1225,183,126
88.34,11.66,BAYERN,146,20.13,2021-11-13T18:05:13Z,713,388,54.42,3129,413,2.054726368159204,3542,822,268,201
85.23,14.77,SAARLAND,25,6.49,2021-11-13T18:05:13Z,29,11,37.93,381,66,4.125,447,297,23,16
92.88,7.12,BERLIN,23,13.02,2021-11-13T18:05:13Z,150,95,63.33,1070,82,2.0,1152,339,64,41
79.41,20.59,BRANDENBURG,39,10.22,2021-11-13T18:05:13Z,69,23,33.33,536,139,2.836734693877551,675,371,55,49
83.74,16.26,MECKLENBURG_VORPOMMERN,32,7.41,2021-11-13T18:05:13Z,46,20,43.48,520,101,3.2580645161290325,621,212,39,31
85.32,14.68,SACHSEN,49,21.47,2021-11-13T18:05:13Z,313,143,45.69,1244,214,3.0140845070422535,1458,705,96,71
85.61,14.39,SACHSEN_ANHALT,46,8.39,2021-11-13T18:05:13Z,67,30,44.78,684,115,2.8048780487804876,799,345,55,41
85.3,14.7,THUERINGEN,38,23.34,2021-11-13T18:05:13Z,162,84,51.85,592,102,2.8333333333333335,694,292,44,36
