"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
79.27,20.73,SCHLESWIG_HOLSTEIN,38,4.2,2022-05-15T16:05:27Z,30,12,40.0,566,148,4.774193548387097,714,485,41,31
78.75,21.25,HAMBURG,21,2.32,2022-05-15T16:05:27Z,13,6,46.15,441,119,4.958333333333333,560,318,34,24
81.87,18.13,NIEDERSACHSEN,115,3.31,2022-05-15T16:05:27Z,61,23,37.7,1508,334,2.8793103448275863,1842,892,148,116
85.08,14.92,BREMEN,2,5.52,2022-05-15T16:05:27Z,10,2,20.0,154,27,2.4545454545454546,181,85,13,11
85.24,14.76,NORDRHEIN_WESTFALEN,287,3.51,2022-05-15T16:05:27Z,202,96,47.52,4899,848,2.8361204013377925,5747,2049,396,299
86.18,13.82,HESSEN,58,4.42,2022-05-15T16:05:27Z,85,33,38.82,1659,266,2.8297872340425534,1925,626,112,94
76.93,23.07,RHEINLAND_PFALZ,67,2.96,2022-05-15T16:05:27Z,33,10,30.3,857,257,3.472972972972973,1114,372,94,74
82.39,17.61,BADEN_WUERTTEMBERG,146,4.23,2022-05-15T16:05:27Z,111,48,43.24,2161,462,3.696,2623,1050,182,125
82.26,17.74,BAYERN,166,4.11,2022-05-15T16:05:27Z,144,60,41.67,2884,622,3.11,3506,623,267,200
84.4,15.6,SAARLAND,29,3.96,2022-05-15T16:05:27Z,18,4,22.22,384,71,4.4375,455,242,23,16
86.98,13.02,BERLIN,41,4.55,2022-05-15T16:05:27Z,50,31,62.0,955,143,3.4878048780487805,1098,324,68,41
75.96,24.04,BRANDENBURG,50,2.51,2022-05-15T16:05:27Z,17,5,29.41,515,163,3.26,678,316,56,50
78.22,21.78,MECKLENBURG_VORPOMMERN,37,2.87,2022-05-15T16:05:27Z,20,12,60.0,546,152,4.606060606060606,698,211,43,33
77.17,22.83,SACHSEN,72,4.79,2022-05-15T16:05:27Z,69,21,30.43,1112,329,4.7,1441,446,96,70
82.43,17.57,SACHSEN_ANHALT,47,3.79,2022-05-15T16:05:27Z,30,13,43.33,652,139,3.3902439024390243,791,329,55,41
77.55,22.45,THUERINGEN,41,3.99,2022-05-15T16:05:27Z,27,5,18.52,525,152,4.3428571428571425,677,230,43,35
