"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.32,24.68,SCHLESWIG_HOLSTEIN,53,6.59,2021-03-14T17:19:03Z,51,27,52.94,583,191,5.96875,774,473,39,32
83.04,16.96,HAMBURG,38,15.18,2021-03-14T17:19:03Z,102,61,59.8,558,114,4.75,672,334,34,24
78.19,21.81,NIEDERSACHSEN,185,10.26,2021-03-14T17:19:03Z,225,130,57.78,1714,478,3.918032786885246,2192,1063,158,122
84.31,15.69,BREMEN,13,17.65,2021-03-14T17:19:03Z,36,16,44.44,172,32,2.6666666666666665,204,132,14,12
82.96,17.04,NORDRHEIN_WESTFALEN,504,8.79,2021-03-14T17:19:03Z,564,328,58.16,5325,1094,3.551948051948052,6419,2530,408,308
84.16,15.84,HESSEN,108,12.76,2021-03-14T17:19:03Z,269,143,53.16,1774,334,3.4081632653061225,2108,818,119,98
74.54,25.46,RHEINLAND_PFALZ,142,5.84,2021-03-14T17:19:03Z,70,31,44.29,893,305,4.0131578947368425,1198,466,95,76
80.93,19.07,BADEN_WUERTTEMBERG,257,8.73,2021-03-14T17:19:03Z,250,131,52.4,2317,546,4.299212598425197,2863,1386,184,127
83.6,16.4,BAYERN,333,12.03,2021-03-14T17:19:03Z,462,259,56.06,3211,630,3.103448275862069,3841,1128,271,203
77.73,22.27,SAARLAND,45,7.95,2021-03-14T17:19:03Z,40,18,45.0,391,112,6.588235294117647,503,251,24,17
86.98,13.02,BERLIN,64,16.16,2021-03-14T17:19:03Z,201,147,73.13,1082,162,3.857142857142857,1244,383,65,42
75.45,24.55,BRANDENBURG,65,11.63,2021-03-14T17:19:03Z,90,42,46.67,584,190,3.6538461538461537,774,350,58,52
74.21,25.79,MECKLENBURG_VORPOMMERN,52,7.06,2021-03-14T17:19:03Z,49,24,48.98,515,179,5.59375,694,244,42,32
70.75,29.25,SACHSEN,128,10.95,2021-03-14T17:19:03Z,177,94,53.11,1144,473,6.569444444444445,1617,665,95,72
81.28,18.72,SACHSEN_ANHALT,61,7.42,2021-03-14T17:19:03Z,67,39,58.21,734,169,4.023809523809524,903,342,56,42
84.2,15.8,THUERINGEN,45,16.45,2021-03-14T17:19:03Z,126,68,53.97,645,121,3.361111111111111,766,368,44,36
