"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.36,18.64,SCHLESWIG_HOLSTEIN,44,3.0,2021-11-03T18:05:16Z,23,13,56.52,624,143,4.612903225806452,767,466,38,31
85.23,14.77,HAMBURG,28,7.38,2021-11-03T18:05:16Z,46,28,60.87,531,92,3.8333333333333335,623,327,34,24
86.12,13.88,NIEDERSACHSEN,109,6.42,2021-11-03T18:05:16Z,135,82,60.74,1812,292,2.4745762711864407,2104,1068,153,118
89.81,10.19,BREMEN,5,10.68,2021-11-03T18:05:16Z,22,15,68.18,185,21,1.9090909090909092,206,135,13,11
88.93,11.07,NORDRHEIN_WESTFALEN,289,6.62,2021-11-03T18:05:16Z,397,196,49.37,5333,664,2.2133333333333334,5997,2477,396,300
89.73,10.27,HESSEN,38,8.87,2021-11-03T18:05:16Z,178,84,47.19,1800,206,2.1914893617021276,2006,757,114,94
82.18,17.82,RHEINLAND_PFALZ,64,6.99,2021-11-03T18:05:16Z,80,34,42.5,941,204,2.72,1145,427,94,75
85.37,14.63,BADEN_WUERTTEMBERG,152,11.0,2021-11-03T18:05:16Z,297,153,51.52,2305,395,3.134920634920635,2700,1354,183,126
87.9,12.1,BAYERN,161,13.84,2021-11-03T18:05:16Z,492,270,54.88,3124,430,2.1608040201005023,3554,999,266,199
89.18,10.82,SAARLAND,20,4.55,2021-11-03T18:05:16Z,21,8,38.1,412,50,3.125,462,285,23,16
92.1,7.9,BERLIN,32,9.61,2021-11-03T18:05:16Z,112,79,70.54,1073,92,2.2439024390243905,1165,421,64,41
84.22,15.78,BRANDENBURG,30,7.13,2021-11-03T18:05:16Z,47,21,44.68,555,104,2.1666666666666665,659,375,54,48
84.2,15.8,MECKLENBURG_VORPOMMERN,37,2.68,2021-11-03T18:05:16Z,18,8,44.44,565,106,3.3125,671,222,40,32
85.99,14.01,SACHSEN,60,15.44,2021-11-03T18:05:16Z,227,115,50.66,1264,206,2.9014084507042255,1470,728,95,71
83.56,16.44,SACHSEN_ANHALT,55,6.94,2021-11-03T18:05:16Z,57,32,56.14,686,135,3.292682926829268,821,345,55,41
85.94,14.06,THUERINGEN,35,13.07,2021-11-03T18:05:16Z,92,37,40.22,605,99,2.75,704,334,44,36
