"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.31,21.69,SCHLESWIG_HOLSTEIN,61,2.73,2021-06-16T16:19:11Z,21,16,76.19,603,167,5.387096774193548,770,462,38,31
79.88,20.12,HAMBURG,40,4.49,2021-06-16T16:19:11Z,29,24,82.76,516,130,5.6521739130434785,646,309,33,23
81.98,18.02,NIEDERSACHSEN,164,2.72,2021-06-16T16:19:11Z,58,38,65.52,1747,384,3.282051282051282,2131,1028,152,117
93.95,6.05,BREMEN,13,2.79,2021-06-16T16:19:11Z,6,2,33.33,202,13,1.0833333333333333,215,130,14,12
83.09,16.91,NORDRHEIN_WESTFALEN,506,3.69,2021-06-16T16:19:11Z,232,170,73.28,5225,1063,3.473856209150327,6288,2509,406,306
85.12,14.88,HESSEN,107,5.78,2021-06-16T16:19:11Z,118,68,57.63,1739,304,3.234042553191489,2043,730,114,94
76.39,23.61,RHEINLAND_PFALZ,118,3.12,2021-06-16T16:19:11Z,37,25,67.57,906,280,3.7333333333333334,1186,453,94,75
84.48,15.52,BADEN_WUERTTEMBERG,243,5.21,2021-06-16T16:19:11Z,146,93,63.7,2368,435,3.48,2803,1366,182,125
84.25,15.75,BAYERN,344,5.42,2021-06-16T16:19:11Z,202,129,63.86,3139,587,2.905940594059406,3726,1083,270,202
88.13,11.87,SAARLAND,36,2.41,2021-06-16T16:19:11Z,12,9,75.0,438,59,3.4705882352941178,497,257,24,17
84.64,15.36,BERLIN,76,6.69,2021-06-16T16:19:11Z,81,67,82.72,1025,186,4.536585365853658,1211,407,64,41
81.69,18.31,BRANDENBURG,43,2.76,2021-06-16T16:19:11Z,19,15,78.95,562,126,2.52,688,350,56,50
82.53,17.47,MECKLENBURG_VORPOMMERN,46,1.89,2021-06-16T16:19:11Z,13,12,92.31,567,120,3.75,687,217,42,32
82.81,17.19,SACHSEN,127,6.21,2021-06-16T16:19:11Z,100,77,77.0,1334,277,3.9014084507042255,1611,623,95,71
82.41,17.59,SACHSEN_ANHALT,62,1.93,2021-06-16T16:19:11Z,17,11,64.71,726,155,3.7804878048780486,881,347,55,41
82.53,17.47,THUERINGEN,54,5.23,2021-06-16T16:19:11Z,38,23,60.53,600,127,3.5277777777777777,727,341,44,36
