"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.01,21.99,SCHLESWIG_HOLSTEIN,61,1.72,2021-10-27T16:15:13Z,13,7,53.85,589,166,5.354838709677419,755,471,38,31
88.16,11.84,HAMBURG,25,7.07,2021-10-27T16:15:13Z,43,23,53.49,536,72,3.130434782608696,608,313,33,23
85.04,14.96,NIEDERSACHSEN,115,5.34,2021-10-27T16:15:13Z,110,63,57.27,1751,308,2.610169491525424,2059,1105,154,118
87.32,12.68,BREMEN,5,7.32,2021-10-27T16:15:13Z,15,12,80.0,179,26,2.3636363636363638,205,141,13,11
88.58,11.42,NORDRHEIN_WESTFALEN,300,5.77,2021-10-27T16:15:13Z,344,177,51.45,5277,680,2.274247491638796,5957,2468,396,299
88.74,11.26,HESSEN,51,7.72,2021-10-27T16:15:13Z,153,73,47.71,1758,223,2.372340425531915,1981,764,114,94
79.95,20.05,RHEINLAND_PFALZ,74,5.87,2021-10-27T16:15:13Z,67,27,40.3,913,229,3.0533333333333332,1142,427,94,75
86.71,13.29,BADEN_WUERTTEMBERG,165,8.91,2021-10-27T16:15:13Z,242,139,57.44,2356,361,2.865079365079365,2717,1359,183,126
88.61,11.39,BAYERN,196,10.13,2021-10-27T16:15:13Z,362,197,54.42,3167,407,2.0452261306532664,3574,1065,266,199
86.65,13.35,SAARLAND,20,3.5,2021-10-27T16:15:13Z,16,5,31.25,396,61,3.8125,457,294,23,16
93.94,6.06,BERLIN,28,9.52,2021-10-27T16:15:13Z,110,73,66.36,1086,70,1.7073170731707317,1156,423,64,41
82.51,17.49,BRANDENBURG,29,4.95,2021-10-27T16:15:13Z,32,11,34.38,533,113,2.3541666666666665,646,369,54,48
85.97,14.03,MECKLENBURG_VORPOMMERN,38,2.41,2021-10-27T16:15:13Z,16,6,37.5,570,93,2.90625,663,224,40,32
84.67,15.33,SACHSEN,77,10.9,2021-10-27T16:15:13Z,160,70,43.75,1243,225,3.1690140845070425,1468,760,95,71
86.47,13.53,SACHSEN_ANHALT,39,4.76,2021-10-27T16:15:13Z,38,20,52.63,690,108,2.7,798,340,54,40
84.51,15.49,THUERINGEN,38,8.03,2021-10-27T16:15:13Z,56,21,37.5,589,108,3.0,697,334,44,36
