"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.39,21.61,SCHLESWIG_HOLSTEIN,65,2.5,2021-06-11T16:19:12Z,19,15,78.95,595,164,5.290322580645161,759,466,38,31
81.82,18.18,HAMBURG,43,4.86,2021-06-11T16:19:12Z,31,26,83.87,522,116,5.043478260869565,638,308,33,23
81.75,18.25,NIEDERSACHSEN,165,2.96,2021-06-11T16:19:12Z,63,36,57.14,1742,389,3.324786324786325,2131,1031,152,117
91.55,8.45,BREMEN,14,4.23,2021-06-11T16:19:12Z,9,6,66.67,195,18,1.5,213,132,14,12
83.89,16.11,NORDRHEIN_WESTFALEN,490,4.68,2021-06-11T16:19:12Z,295,222,75.25,5290,1016,3.320261437908497,6306,2493,407,306
85.17,14.83,HESSEN,92,7.49,2021-06-11T16:19:12Z,152,82,53.95,1729,301,3.202127659574468,2030,737,114,94
76.35,23.65,RHEINLAND_PFALZ,123,4.55,2021-06-11T16:19:12Z,54,31,57.41,907,281,3.7466666666666666,1188,452,94,75
83.66,16.34,BADEN_WUERTTEMBERG,253,6.86,2021-06-11T16:19:12Z,192,120,62.5,2340,457,3.656,2797,1363,182,125
83.32,16.68,BAYERN,344,6.7,2021-06-11T16:19:12Z,250,156,62.4,3111,623,3.0841584158415842,3734,1082,270,202
85.45,14.55,SAARLAND,41,4.3,2021-06-11T16:19:12Z,21,13,61.9,417,71,4.176470588235294,488,258,24,17
85.8,14.2,BERLIN,81,7.6,2021-06-11T16:19:12Z,92,75,81.52,1039,172,4.195121951219512,1211,385,64,41
81.59,18.41,BRANDENBURG,39,3.19,2021-06-11T16:19:12Z,22,17,77.27,563,127,2.54,690,354,56,50
83.68,16.32,MECKLENBURG_VORPOMMERN,34,2.37,2021-06-11T16:19:12Z,16,13,81.25,564,110,3.5483870967741935,674,219,41,31
82.67,17.33,SACHSEN,117,7.97,2021-06-11T16:19:12Z,127,90,70.87,1317,276,3.887323943661972,1593,619,95,71
83.91,16.09,SACHSEN_ANHALT,71,2.68,2021-06-11T16:19:12Z,24,13,54.17,751,144,3.5121951219512195,895,344,55,41
79.59,20.41,THUERINGEN,61,6.9,2021-06-11T16:19:12Z,50,33,66.0,577,148,4.111111111111111,725,341,44,36
