"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.21,16.79,SCHLESWIG_HOLSTEIN,44,7.25,2022-04-16T17:05:31Z,51,20,39.22,585,118,3.806451612903226,703,486,41,31
76.1,23.9,HAMBURG,26,6.15,2022-04-16T17:05:31Z,35,19,54.29,433,136,5.666666666666667,569,326,34,24
77.65,22.35,NIEDERSACHSEN,136,6.03,2022-04-16T17:05:31Z,122,45,36.89,1570,452,3.830508474576271,2022,958,153,118
88.89,11.11,BREMEN,3,11.11,2022-04-16T17:05:31Z,19,8,42.11,152,19,1.7272727272727273,171,81,13,11
82.75,17.25,NORDRHEIN_WESTFALEN,308,6.29,2022-04-16T17:05:31Z,363,152,41.87,4773,995,3.3277591973244145,5768,2042,395,299
84.05,15.95,HESSEN,54,6.43,2022-04-16T17:05:31Z,125,48,38.4,1634,310,3.297872340425532,1944,627,114,94
74.66,25.34,RHEINLAND_PFALZ,64,6.38,2022-04-16T17:05:31Z,71,23,32.39,831,282,3.810810810810811,1113,371,94,74
82.2,17.8,BADEN_WUERTTEMBERG,141,7.57,2022-04-16T17:05:31Z,196,88,44.9,2129,461,3.6587301587301586,2590,1050,183,126
81.1,18.9,BAYERN,192,8.53,2022-04-16T17:05:31Z,298,111,37.25,2832,660,3.283582089552239,3492,623,268,201
83.87,16.13,SAARLAND,29,7.1,2022-04-16T17:05:31Z,33,8,24.24,390,75,4.6875,465,237,23,16
86.32,13.68,BERLIN,39,7.34,2022-04-16T17:05:31Z,81,43,53.09,953,151,3.682926829268293,1104,315,68,41
77.33,22.67,BRANDENBURG,41,7.96,2022-04-16T17:05:31Z,53,23,43.4,515,151,3.0816326530612246,666,339,55,49
77.14,22.86,MECKLENBURG_VORPOMMERN,36,7.82,2022-04-16T17:05:31Z,53,21,39.62,523,155,4.696969696969697,678,215,43,33
74.59,25.41,SACHSEN,78,10.73,2022-04-16T17:05:31Z,152,56,36.84,1057,360,5.142857142857143,1417,443,96,70
80.23,19.77,SACHSEN_ANHALT,43,6.93,2022-04-16T17:05:31Z,55,16,29.09,637,157,3.8292682926829267,794,335,55,41
74.7,25.3,THUERINGEN,52,6.93,2022-04-16T17:05:31Z,46,13,28.26,496,168,4.666666666666667,664,229,44,36
