"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.42,22.58,SCHLESWIG_HOLSTEIN,61,1.44,2021-08-12T16:19:15Z,11,7,63.64,593,173,5.580645161290323,766,464,38,31
80.19,19.81,HAMBURG,34,3.56,2021-08-12T16:19:15Z,23,13,56.52,518,128,5.565217391304348,646,315,33,23
80.71,19.29,NIEDERSACHSEN,167,1.14,2021-08-12T16:19:15Z,22,14,63.64,1561,373,3.2155172413793105,1934,1013,149,116
83.33,16.67,BREMEN,8,0.46,2021-08-12T16:19:15Z,1,1,100.0,180,36,3.272727272727273,216,133,13,11
82.56,17.44,NORDRHEIN_WESTFALEN,514,2.22,2021-08-12T16:19:15Z,135,63,46.67,5014,1059,3.5418060200668897,6073,2452,396,299
85.66,14.34,HESSEN,71,2.45,2021-08-12T16:19:15Z,49,19,38.78,1715,287,3.0531914893617023,2002,753,114,94
78.09,21.91,RHEINLAND_PFALZ,112,2.54,2021-08-12T16:19:15Z,29,14,48.28,891,250,3.3333333333333335,1141,436,94,75
82.11,17.89,BADEN_WUERTTEMBERG,250,1.83,2021-08-12T16:19:15Z,51,24,47.06,2286,498,3.984,2784,1359,182,125
83.14,16.86,BAYERN,335,1.33,2021-08-12T16:19:15Z,49,24,48.98,3057,620,3.084577114427861,3677,1102,268,201
88.24,11.76,SAARLAND,41,3.14,2021-08-12T16:19:15Z,16,10,62.5,450,60,3.75,510,243,23,16
87.46,12.54,BERLIN,56,4.41,2021-08-12T16:19:15Z,52,26,50.0,1032,148,3.6097560975609757,1180,418,64,41
81.61,18.39,BRANDENBURG,39,0.61,2021-08-12T16:19:15Z,4,2,50.0,537,121,2.5208333333333335,658,377,54,48
83.83,16.17,MECKLENBURG_VORPOMMERN,33,0.6,2021-08-12T16:19:15Z,4,1,25.0,560,108,3.375,668,227,40,32
80.62,19.38,SACHSEN,129,0.94,2021-08-12T16:19:15Z,15,8,53.33,1281,308,4.463768115942029,1589,629,93,69
79.95,20.05,SACHSEN_ANHALT,48,0.61,2021-08-12T16:19:15Z,5,1,20.0,654,164,4.0,818,357,55,41
80.33,19.67,THUERINGEN,61,1.25,2021-08-12T16:19:15Z,9,7,77.78,580,142,3.9444444444444446,722,338,44,36
