"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.74,18.26,SCHLESWIG_HOLSTEIN,41,5.71,2022-07-27T16:05:18Z,40,17,42.5,573,128,4.129032258064516,701,494,41,31
79.25,20.75,HAMBURG,20,7.31,2022-07-27T16:05:18Z,37,9,24.32,401,105,4.565217391304348,506,311,33,23
82.35,17.65,NIEDERSACHSEN,85,5.26,2022-07-27T16:05:18Z,103,26,25.24,1614,346,2.9827586206896552,1960,954,149,116
96.61,3.39,BREMEN,1,10.17,2022-07-27T16:05:18Z,18,8,44.44,171,6,0.5454545454545454,177,79,13,11
86.29,13.71,NORDRHEIN_WESTFALEN,202,6.31,2022-07-27T16:05:18Z,356,115,32.3,4872,774,2.614864864864865,5646,1963,392,296
89.24,10.76,HESSEN,30,7.83,2022-07-27T16:05:18Z,147,54,36.73,1675,202,2.1956521739130435,1877,633,112,92
82.32,17.68,RHEINLAND_PFALZ,43,6.26,2022-07-27T16:05:18Z,69,28,40.58,908,195,2.671232876712329,1103,352,92,73
84.17,15.83,BADEN_WUERTTEMBERG,108,6.37,2022-07-27T16:05:18Z,161,48,29.81,2127,400,3.3057851239669422,2527,1017,179,121
87.85,12.15,BAYERN,94,8.39,2022-07-27T16:05:18Z,284,79,27.82,2972,411,2.0653266331658293,3383,610,265,199
86.62,13.38,SAARLAND,31,8.99,2022-07-27T16:05:18Z,41,8,19.51,395,61,3.8125,456,245,23,16
90.27,9.73,BERLIN,21,8.51,2022-07-27T16:05:18Z,91,44,48.35,965,104,2.5365853658536586,1069,312,68,41
85.34,14.66,BRANDENBURG,13,5.09,2022-07-27T16:05:18Z,33,13,39.39,553,95,1.9,648,316,56,50
80.03,19.97,MECKLENBURG_VORPOMMERN,44,3.48,2022-07-27T16:05:18Z,23,8,34.78,529,132,4.258064516129032,661,204,41,31
81.22,18.78,SACHSEN,59,8.25,2022-07-27T16:05:18Z,116,23,19.83,1142,264,3.7714285714285714,1406,439,96,70
83.74,16.26,SACHSEN_ANHALT,25,3.81,2022-07-27T16:05:18Z,30,13,43.33,659,128,3.1219512195121952,787,328,55,41
80.79,19.21,THUERINGEN,46,5.72,2022-07-27T16:05:18Z,39,8,20.51,551,131,3.742857142857143,682,228,43,35
